config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-median,4-3,7308.025213475448,median,0.8359515117409733,0.9288350130455258,discharge_sensitivity,0.3550550936690537,0.9288350130455258,2025-02-03,12,rolling,54061.011141848954,30,Optimal,0.6114563000010094,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-6.821210263296962e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,6.821210263296962e-13,11792,0,
43-terminal-median,4-3,10690.031872063586,median,0.8522356614326647,0.9469285127029607,discharge_sensitivity,0.3717603624799909,0.9469285127029607,2025-02-03,18,rolling,50558.88709831911,30,Optimal,0.5555734000081429,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.9326762412674725e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.9326762412674725e-12,11995,0,
43-terminal-median,4-3,10659.535694137214,median,0.8548039573340566,0.9497821748156183,discharge_sensitivity,0.37384367273952995,0.9497821748156183,2025-02-04,0,original,52828.7568082347,30,Optimal,0.7884584999992512,False,False,1.887201506178826e-11,1.6370904631912708e-11,0.0,0.0,-8.384404281969182e-12,1200.0,10800.000000000005,833.3333333333334,833.3333333333334,8.384404281969182e-12,13553,0,
43-terminal-median,4-3,10787.155847464914,median,0.852505099873274,0.9472278887480823,discharge_sensitivity,0.3734485377486701,0.9472278887480823,2025-02-04,6,rolling,52129.707067310344,30,Optimal,0.4064154000079725,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-3.524291969370097e-12,1200.0,10800.0,833.3333333333335,833.3333333333334,3.524291969370097e-12,11876,0,
43-terminal-median,4-3,6604.509078917924,median,0.8820568347282108,0.980063149698012,discharge_sensitivity,0.40190006171871656,0.980063149698012,2025-02-04,12,rolling,55733.32704179008,30,Optimal,0.5881573000078788,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-6.821210263296962e-13,1200.0,10800.0,833.3333333333334,831.6162394451817,6.821210263296962e-13,12388,0,
43-terminal-median,4-3,10265.564010650416,median,0.8392869884361417,0.9325410982623796,discharge_sensitivity,0.3501931961301289,0.9325410982623796,2025-02-04,18,rolling,50349.59623921137,30,Optimal,0.6084676000027684,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-3.524291969370097e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,3.524291969370097e-12,12148,0,
43-terminal-median,4-3,10555.42151906694,median,0.8474305775307681,0.9415895305897424,discharge_sensitivity,0.37140066287973883,0.9415895305897424,2025-02-05,0,original,51894.43142511915,30,Optimal,1.0459180000034394,False,False,8.265033102361485e-11,9.120210759445196e-11,0.0,0.0,-8.208189683500677e-11,1200.0,10800.0,833.3333333333334,833.3333333333334,8.208189683500677e-11,15252,0,
43-terminal-median,4-3,10172.194615417597,median,0.8525855891889362,0.9473173213210402,discharge_sensitivity,0.37484336175727423,0.9473173213210402,2025-02-05,6,rolling,52912.21898678747,30,Optimal,0.4261662999924738,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.375610736431554e-11,1199.9999999999848,10800.0,833.3333333333334,833.3333333333334,1.5234036254696548e-11,11826,0,
43-terminal-median,4-3,5919.733375335597,median,0.8556158644296175,0.9506842938106861,discharge_sensitivity,0.37514001046748213,0.9506842938106861,2025-02-05,12,rolling,56337.926999695046,30,Optimal,0.5205953999975463,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-7.048583938740194e-12,1199.999999999989,10800.0,833.3333333333334,833.3333333333334,1.0913936421275139e-11,11938,0,
43-terminal-median,4-3,10790.441875798395,median,0.8274137141485883,0.9193485712762093,discharge_sensitivity,0.33758395804507846,0.9193485712762093,2025-02-05,18,rolling,48556.47701477423,30,Optimal,0.5709194999944884,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.2050804798491299e-11,1200.0,10800.0,833.3333333333335,833.3333333333334,1.2050804798491299e-11,11901,0,
43-terminal-median,4-3,10561.70643362709,median,0.8508635157699704,0.9454039064110782,discharge_sensitivity,0.370026147303904,0.9454039064110782,2025-02-06,0,original,53193.79061452422,30,Optimal,0.6976476999989245,False,False,1.667821436512895e-11,1.4551915228366852e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13264,0,
43-terminal-median,4-3,10691.552793609357,median,0.8624860569628554,0.9583178410698393,discharge_sensitivity,0.32123697777447596,0.9583178410698393,2025-02-06,6,rolling,49049.51115658214,30,Optimal,0.4905977000016719,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,1.1368683772161603e-13,11754,0,
43-terminal-median,4-3,7765.1549004650615,median,0.7373674403766554,0.8192971559740615,discharge_sensitivity,0.32470406516267153,0.8192971559740615,2025-02-06,12,rolling,39614.23274754697,30,Optimal,0.5574008999974467,False,False,1.1368683772161603e-13,2.0747847884194925e-12,0.0,0.0,-6.366462912410498e-12,1200.0,10800.0,833.3333333333335,776.0093507229859,6.366462912410498e-12,12082,0,
43-terminal-median,4-3,10747.513202232776,median,0.6849251593403988,0.7610279548226653,discharge_sensitivity,0.32119001841794437,0.7610279548226653,2025-02-06,18,rolling,19512.2820810505,30,Optimal,0.3529336999927182,False,False,1.1368683772161603e-13,2.6716406864579767e-12,0.0,0.0,-9.094947017729282e-13,1200.0,10800.0,833.3333333333334,776.0093507229859,9.094947017729282e-13,11520,0,
43-terminal-median,4-3,10660.513177854238,median,0.6637305662875446,0.7374784069861606,discharge_sensitivity,0.2899806116648313,0.7374784069861606,2025-02-07,0,original,11088.275493988544,30,Optimal,0.42668779999075923,False,False,6.446043698815629e-11,6.184563972055912e-11,0.0,0.0,0.0,1199.9999999999995,10800.0,833.3333333333334,833.3333333333334,4.547473508864641e-13,11133,0,
43-terminal-median,4-3,10185.284055825641,median,0.6628467023307341,0.7364963359230379,discharge_sensitivity,0.29069618059398916,0.7364963359230379,2025-02-07,6,rolling,11329.076119631376,30,Optimal,0.3277971999923466,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,5.684341886080801e-13,10494,0,
43-terminal-median,4-3,7380.0,median,0.5731793769482136,0.6368659743869041,discharge_sensitivity,0.20672942419246565,0.6368659743869041,2025-02-07,12,rolling,10866.227035449443,30,Optimal,0.43414329999359325,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11131,0,
43-terminal-median,4-3,10275.306723486907,median,0.6798642652483586,0.7554047391648429,discharge_sensitivity,0.32128470600117603,0.7554047391648429,2025-02-07,18,rolling,11468.140477321373,30,Optimal,0.3619672999921022,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,5.684341886080801e-13,11074,0,
43-terminal-median,4-3,10800.0,median,0.6407420414762588,0.7119356016402876,discharge_sensitivity,0.2784013142514871,0.7119356016402876,2025-02-08,0,original,8710.933508881613,30,Optimal,0.33387040000525303,False,False,3.524291969370097e-12,1.06439301816863e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10969,0,
43-terminal-median,4-3,8622.805895937705,median,0.6549487939851043,0.7277208822056714,discharge_sensitivity,0.29118590815783324,0.7277208822056714,2025-02-08,6,rolling,14664.883813083898,30,Optimal,0.33106209999823477,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333335,833.3333333333334,1.1368683772161603e-13,10252,0,
43-terminal-median,4-3,6550.0,median,0.6377774728297919,0.7086416364775465,discharge_sensitivity,0.27103833467264044,0.7086416364775465,2025-02-08,12,rolling,28770.615562640072,30,Optimal,0.4823108999989927,False,False,1.1368683772161603e-13,1.0800249583553523e-12,0.0,0.0,-2.2737367544323206e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,2.2737367544323206e-13,11371,0,
43-terminal-median,4-3,9896.04084090647,median,0.800353528681353,0.8892816985348366,discharge_sensitivity,0.3881035387432212,0.8892816985348366,2025-02-08,18,rolling,41348.35688343415,30,Optimal,0.6117381000076421,False,False,1.1368683772161603e-13,2.9052316108391096e-12,0.0,0.0,-2.2737367544323206e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,2.2737367544323206e-13,11903,0,
43-terminal-median,4-3,10514.031095673543,median,0.8393104151988539,0.9325671279987264,discharge_sensitivity,0.3666686424971301,0.9325671279987264,2025-02-09,0,original,49218.88178820267,30,Optimal,0.8162559000047622,False,False,8.29913915367797e-12,1.4779288903810084e-11,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13282,0,
43-terminal-median,4-3,10713.831521572349,median,0.849104330383493,0.9434492559816589,discharge_sensitivity,0.37661163401706665,0.9434492559816589,2025-02-09,6,rolling,49885.27199734645,30,Optimal,0.36634829999820795,False,False,7.389644451905042e-12,1.7195134205394424e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,7.389644451905042e-12,11146,0,
43-terminal-median,4-3,6519.981550692147,median,0.8876678018765384,0.9862975576405981,discharge_sensitivity,0.4042768766595924,0.9862975576405981,2025-02-09,12,rolling,55204.2854152271,30,Optimal,0.5229459999973187,False,False,7.389644451905042e-12,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,7.389644451905042e-12,11966,0,
