branch,date,plan_type,10:00-10:10,10:00-10:10_template_column,12:00-12:10,12:00-12:10_template_column,14:00-14:10,14:00-14:10_template_column,16:00-16:10,16:00-16:10_template_column,18:00-18:10,18:00-18:10_template_column,20:00-20:10,20:00-20:10_template_column,display_window_energy_kwh,display_window_plan_cost_yuan,display_window_adjustment_surcharge_yuan
4-3,2025-09-12,original,0.0,61,0.0,73,0.0,85,45.62449002336013,97,0.0,109,0.0,121,33547.898859494046,15437.674399765398,6.5171410993726395
4-3,2025-09-12,effective,0.0,61,0.0,73,0.0,85,45.62449002336013,97,0.0,109,0.0,121,33529.214395332994,15437.674399765398,6.5171410993726395
4-3,2025-09-13,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,31061.23445527772,14036.706886477525,214.94936883874698
4-3,2025-09-13,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,31499.856628157882,14036.706886477525,214.94936883874698
4-3,2025-09-14,original,0.0,61,360.27686166160163,73,0.0,85,548.7513602867701,97,727.058382349305,109,34.19693147796522,121,61945.10421227136,40634.38729790674,541.8865974058108
4-3,2025-09-14,effective,0.0,61,357.76140578560637,73,0.0,85,548.7513602867701,97,765.4923379936118,109,34.19693147796522,121,62762.51661719162,40634.38729790674,541.8865974058108
4-3,2025-09-15,original,0.0,61,427.73952460065186,73,0.0,85,564.3565855571804,97,360.12092284919277,109,43.47093298564164,121,63539.20313878808,41286.093256038,233.9490886287367
4-3,2025-09-15,effective,0.0,61,0.0,73,0.0,85,564.3565855571804,97,360.12092284919277,109,43.47093298564164,121,62636.458413434695,41286.093256038,233.9490886287367
4-3,2025-09-16,original,0.0,61,424.6293192450663,73,0.0,85,551.6572337813998,97,366.37125180992507,109,36.134544265913064,121,63988.52457209105,42131.05534702814,156.54631038230417
4-3,2025-09-16,effective,0.0,61,422.43166928961136,73,0.0,85,551.6572337813998,97,366.37125180992507,109,36.134544265913064,121,64155.64083215717,42131.05534702814,156.54631038230417
4-3,2025-09-17,original,0.0,61,438.86910706448873,73,0.0,85,530.0829556866514,97,303.54934302286716,109,24.49339594819253,121,65166.68370863066,42539.92569418723,219.8120489467007
4-3,2025-09-17,effective,0.0,61,438.86910706448873,73,0.0,85,530.0829556866514,97,303.54934302286716,109,24.49339594819253,121,65431.561522327655,42539.92569418723,219.8120489467007
4-3,2025-09-18,original,0.0,61,409.81941478567046,73,0.0,85,516.1340154166801,97,52.07272451442395,109,43.71832109622483,121,63569.29699555705,40997.36581160278,370.967634419424
4-3,2025-09-18,effective,0.0,61,409.81941478567046,73,0.0,85,516.1340154166801,97,52.07272451442395,109,43.71832109622483,121,63986.356158535746,40997.36581160278,370.967634419424
4-3,2025-09-19,original,0.0,61,0.0,73,0.0,85,51.52943961431822,97,0.0,109,0.0,121,32014.13690640712,14657.926753056252,128.33994929435875
4-3,2025-09-19,effective,0.0,61,0.0,73,0.0,85,51.52943961431822,97,0.0,109,0.0,121,32434.176612606978,14657.926753056252,128.33994929435875
4-3,2025-09-20,original,0.0,61,0.0,73,0.0,85,139.71665244001673,97,0.0,109,0.0,121,32206.4799008554,14591.16241978509,24.274672654607155
4-3,2025-09-20,effective,0.0,61,0.0,73,0.0,85,139.71665244001673,97,0.0,109,0.0,121,32291.484758571984,14591.16241978509,24.274672654607155
4-3,2025-09-21,original,0.0,61,492.04495442841346,73,0.0,85,587.469442498291,97,0.0,109,33.29566035522191,121,66519.91714372678,43992.89450312928,371.0970488378669
4-3,2025-09-21,effective,0.0,61,0.0,73,0.0,85,587.469442498291,97,0.0,109,33.29566035522191,121,64922.47243687612,43992.89450312928,371.0970488378669
4-3,2025-09-22,original,0.0,61,514.0894872858244,73,0.0,85,625.7796542273895,97,0.0,109,26.568460086780988,121,66208.67210249127,44046.38942618055,208.17011159523435
4-3,2025-09-22,effective,0.0,61,505.9943419285927,73,0.0,85,596.6490139242377,97,0.0,109,26.568460086780988,121,65578.80961885778,44046.38942618055,208.17011159523435
4-3,2025-09-23,original,0.0,61,475.5639030672538,73,0.0,85,593.9278822150359,97,0.0,109,45.86953153214927,121,66331.70770339864,43724.28818433675,0.0
4-3,2025-09-23,effective,0.0,61,475.5639030672538,73,0.0,85,593.9278822150359,97,0.0,109,45.86953153214927,121,66331.70770339864,43724.28818433675,0.0
4-3,2025-09-24,original,0.0,61,405.14471625003546,73,0.0,85,605.2338753815784,97,0.0,109,54.20388771803823,121,65462.26185555828,43417.34030395178,345.7657982555392
4-3,2025-09-24,effective,0.0,61,405.14471625003546,73,0.0,85,605.2338753815784,97,0.0,109,54.20388771803823,121,66523.34203649325,43417.34030395178,345.7657982555392
4-3,2025-09-25,original,0.0,61,497.5549725509452,73,0.0,85,578.9037707525259,97,0.0,109,40.59985996290072,121,66205.41796333384,43580.1117613039,424.0759216972922
4-3,2025-09-25,effective,0.0,61,145.22021039884692,73,0.0,85,578.9037707525259,97,0.0,109,40.59985996290072,121,64399.79736904619,43580.1117613039,424.0759216972922
4-3,2025-09-26,original,0.0,61,0.0,73,0.0,85,177.81422619250344,97,0.0,109,0.0,121,33090.825675029584,14895.209668294077,129.13890184396823
4-3,2025-09-26,effective,0.0,61,0.0,73,0.0,85,159.53822074881344,97,0.0,109,0.0,121,32849.200042580786,14895.209668294077,129.13890184396823
4-3,2025-09-27,original,0.0,61,0.0,73,0.0,85,86.48379828158409,97,0.0,109,0.0,121,32182.09304885349,14907.833913362541,316.064265381977
4-3,2025-09-27,effective,0.0,61,0.0,73,0.0,85,86.48379828158409,97,0.0,109,0.0,121,32905.50277776859,14907.833913362541,316.064265381977
4-3,2025-09-28,original,0.0,61,514.752866374079,73,0.0,85,635.3519762869123,97,0.0,109,196.9088439270255,121,67784.36102849725,45250.39727254301,201.5690593426723
4-3,2025-09-28,effective,0.0,61,514.752866374079,73,0.0,85,635.3519762869123,97,0.0,109,196.9088439270255,121,68554.96804172525,45250.39727254301,201.5690593426723
4-3,2025-09-29,original,0.0,61,509.6431824748296,73,0.0,85,627.077438415208,97,0.0,109,600.9294958583023,121,68811.81691508362,45363.81115270297,59.09040309875418
4-3,2025-09-29,effective,0.0,61,509.6431824748296,73,0.0,85,616.4134970697326,97,0.0,109,590.0285804080964,121,68620.57229464839,45363.81115270297,59.09040309875418
4-3,2025-09-30,original,0.0,61,408.4285400591491,73,0.0,85,637.0188718827943,97,0.0,109,630.926797977533,121,68824.97713295305,45385.95624727264,340.6432533973074
4-3,2025-09-30,effective,0.0,61,409.94623944679984,73,0.0,85,637.0188718827943,97,0.0,109,630.926797977533,121,69868.54253833082,45385.95624727264,340.6432533973074
4-3,2025-10-01,original,0.0,61,482.87435601898005,73,26.39954535922834,85,615.9107351705841,97,0.0,109,675.1016066030878,121,69586.2455349775,44092.94327789841,407.25758625028266
4-3,2025-10-01,effective,0.0,61,0.0,73,0.0,85,615.9107351705841,97,0.0,109,675.1016066030878,121,67846.13823979736,44092.94327789841,407.25758625028266
4-3,2025-10-02,original,0.0,61,356.3413934630297,73,0.0,85,607.8180968434472,97,0.0,109,600.3955468315514,121,63461.55091577914,40027.05195095418,549.0304802988906
4-3,2025-10-02,effective,0.0,61,0.0,73,0.0,85,584.5801768494077,97,0.0,109,415.0330355981844,121,61645.39629358247,40027.05195095418,549.0304802988906
4-3,2025-10-03,original,0.0,61,0.0,73,0.0,85,70.27948953354883,97,0.0,109,0.0,121,32487.287522006656,14008.309674837414,162.30892219336044
4-3,2025-10-03,effective,0.0,61,0.0,73,0.0,85,70.27948953354883,97,0.0,109,0.0,121,32193.574441880373,14008.309674837414,162.30892219336044
4-3,2025-10-04,original,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,30725.625536924257,12923.012424116892,0.0
4-3,2025-10-04,effective,0.0,61,0.0,73,0.0,85,0.0,97,0.0,109,0.0,121,30725.625536924257,12923.012424116892,0.0
4-3,2025-10-05,original,0.0,61,376.36888724229993,73,0.0,85,548.729848221951,97,0.0,109,653.3158094508416,121,63227.52829141751,39879.2272013792,420.6820886814612
4-3,2025-10-05,effective,0.0,61,0.0,73,0.0,85,548.729848221951,97,0.0,109,653.3158094508416,121,61550.52771366781,39879.2272013792,420.6820886814612
4-3,2025-10-06,original,0.0,61,330.91353864881637,73,0.0,85,522.0655876077361,97,0.0,109,644.1309056556876,121,62793.320697488656,39902.37213918047,120.55347648404181
4-3,2025-10-06,effective,0.0,61,330.91353864881637,73,0.0,85,522.0655876077361,97,0.0,109,644.1309056556876,121,63149.20133177739,39902.37213918047,120.55347648404181
4-3,2025-10-07,original,0.0,61,438.3062430427035,73,0.0,85,537.425745508179,97,0.0,109,631.7835153395691,121,63839.95306175003,40111.01413554231,148.1126051115369
4-3,2025-10-07,effective,0.0,61,438.3062430427035,73,0.0,85,537.425745508179,97,0.0,109,631.7835153395691,121,63842.75065635756,40111.01413554231,148.1126051115369
4-3,2025-10-08,original,0.0,61,433.2771255736486,73,0.0,85,523.8133343576944,97,0.0,109,619.4064911144644,121,62873.46153098474,39876.08143588767,98.73374441276103
4-3,2025-10-08,effective,0.0,61,433.2771255736486,73,0.0,85,523.8133343576944,97,0.0,109,619.4064911144644,121,62574.45851736319,39876.08143588767,98.73374441276103
4-3,2025-10-09,original,0.0,61,506.4023906095,73,0.0,85,553.3474628561823,97,0.0,109,639.7131636815143,121,64125.17477835386,40353.89043471834,504.103259976107
4-3,2025-10-09,effective,0.0,61,483.9916056468934,73,0.0,85,553.3474628561823,97,0.0,109,639.7131636815143,121,62378.68195187574,40353.89043471834,504.103259976107
4-3,2025-10-10,original,0.0,61,0.0,73,0.0,85,42.27761182528921,97,0.0,109,0.0,121,32167.31520434563,13211.272973468242,0.0
4-3,2025-10-10,effective,0.0,61,0.0,73,0.0,85,42.27761182528921,97,0.0,109,0.0,121,32167.31520434563,13211.272973468242,0.0
4-3,2025-10-11,original,0.0,61,0.0,73,0.0,85,68.4917378714772,97,0.0,109,0.0,121,31814.53234520153,13205.588895263667,0.0
4-3,2025-10-11,effective,0.0,61,0.0,73,0.0,85,68.4917378714772,97,0.0,109,0.0,121,31814.53234520153,13205.588895263667,0.0
4-3,2025-10-12,original,0.0,61,407.4975920102521,73,0.0,85,539.3485278993056,97,0.0,109,632.7061895512431,121,63976.947563208814,40234.23974312718,248.1798971325598
4-3,2025-10-12,effective,0.0,61,0.0,73,0.0,85,539.3485278993056,97,0.0,109,632.7061895512431,121,62922.191021218474,40234.23974312718,248.1798971325598
4-3,2025-10-13,original,0.0,61,440.76943028360176,73,0.0,85,588.827661030391,97,0.0,109,649.1514829756837,121,65001.90302167892,40851.49881332886,300.9835241448834
4-3,2025-10-13,effective,0.0,61,0.0,73,0.0,85,588.827661030391,97,0.0,109,649.1514829756837,121,63588.8707988048,40851.49881332886,300.9835241448834
4-3,2025-10-14,original,0.0,61,437.3812334901678,73,0.0,85,584.8670372092806,97,0.0,109,653.9368694079132,121,64831.94881543818,41341.12311887277,296.9724507573526
4-3,2025-10-14,effective,0.0,61,437.3812334901678,73,0.0,85,584.8670372092806,97,0.0,109,653.9368694079132,121,64902.66307586426,41341.12311887277,296.9724507573526
4-3,2025-10-15,original,0.0,61,416.59519744740123,73,0.0,85,611.5624658380939,97,0.0,109,704.5710631566005,121,66450.18257765679,42403.870914679814,125.18905487182751
4-3,2025-10-15,effective,0.0,61,416.59519744740123,73,0.0,85,611.5624658380939,97,0.0,109,704.5710631566005,121,66042.32304447825,42403.870914679814,125.18905487182751
4-3,2025-10-16,original,0.0,61,409.954917932693,73,0.0,85,574.1535274519379,97,0.0,109,693.0267199444162,121,66656.50266180815,42709.06951865285,273.4468608794715
4-3,2025-10-16,effective,0.0,61,409.954917932693,73,0.0,85,574.1535274519379,97,0.0,109,701.3678300632081,121,67072.0064512568,42709.06951865285,273.4468608794715
4-3,2025-10-17,original,0.0,61,0.0,73,0.0,85,137.50316129732107,97,0.0,109,0.0,121,32271.545627930976,13683.581595189802,82.0023768444867
4-3,2025-10-17,effective,0.0,61,0.0,73,0.0,85,184.66436087441082,97,0.0,109,0.0,121,32334.33290645319,13683.581595189802,82.0023768444867
4-3,2025-10-18,original,0.0,61,0.0,73,0.0,85,181.05256547206073,97,0.0,109,0.0,121,32889.73431798775,13744.261222370462,0.0
4-3,2025-10-18,effective,0.0,61,0.0,73,0.0,85,181.05256547206073,97,0.0,109,0.0,121,32889.73431798775,13744.261222370462,0.0
4-3,2025-10-19,original,0.0,61,398.0017877539433,73,0.0,85,662.8489049023333,97,0.0,109,699.8571241324737,121,68936.71486823201,44643.28463525674,55.84031497600613
4-3,2025-10-19,effective,0.0,61,398.0017877539433,73,0.0,85,662.8489049023333,97,0.0,109,699.8571241324737,121,68705.73114547707,44643.28463525674,55.84031497600613
4-3,2025-10-20,original,0.0,61,362.9767427390956,73,0.0,85,691.0187481246571,97,0.0,109,714.8366161597097,121,69789.39549719583,45305.60386616837,229.9308464980953
4-3,2025-10-20,effective,0.0,61,374.7819354999407,73,0.0,85,691.0187481246571,97,0.0,109,714.8366161597097,121,70529.23051288686,45305.60386616837,229.9308464980953
4-3,2025-10-21,original,0.0,61,420.5157220800435,73,0.0,85,669.6659523033345,97,0.0,109,713.8925938291633,121,69946.01586506939,45830.382114580236,240.80614821233968
4-3,2025-10-21,effective,0.0,61,420.5157220800435,73,0.0,85,669.6659523033345,97,0.0,109,713.8925938291633,121,70749.55362539543,45830.382114580236,240.80614821233968
4-3,2025-10-22,original,0.0,61,439.9865964805225,73,0.0,85,656.3749532436801,97,0.0,109,705.19429491483,121,71368.89870544817,46403.34106995805,75.40391160205495
4-3,2025-10-22,effective,0.0,61,458.515074052759,73,0.0,85,656.3749532436801,97,0.0,109,705.19429491483,121,71695.17271091821,46403.34106995805,75.40391160205495
4-3,2025-10-23,original,116.16699658863422,61,527.2159281190812,73,0.0,85,642.7861446923646,97,0.0,109,681.3813699042144,121,72487.40713787693,46929.59702371584,673.432969770497
4-3,2025-10-23,effective,116.16699658863422,61,489.6834509846194,73,0.0,85,642.7861446923646,97,0.0,109,681.3813699042144,121,70190.47249990274,46929.59702371584,673.432969770497
4-3,2025-10-24,original,0.0,61,0.0,73,0.0,85,136.59532215319274,97,0.0,109,0.0,121,32711.634691787454,13431.77675561025,61.82631306286075
4-3,2025-10-24,effective,0.0,61,0.0,73,0.0,85,136.59532215319274,97,0.0,109,0.0,121,32852.723282965846,13431.77675561025,61.82631306286075
4-3,2025-10-25,original,0.0,61,0.0,73,0.0,85,166.07957123925445,97,0.0,109,0.0,121,33689.69255878728,13933.478894060849,15.021466023235934
4-3,2025-10-25,effective,0.0,61,0.0,73,0.0,85,166.07957123925445,97,0.0,109,0.0,121,33739.39081052711,13933.478894060849,15.021466023235934
4-3,2025-10-26,original,0.0,61,470.566209300104,73,0.0,85,638.233594153372,97,0.0,109,646.3776203332287,121,70949.54942296444,46146.36749783726,229.67018230161813
4-3,2025-10-26,effective,0.0,61,470.566209300104,73,0.0,85,638.233594153372,97,0.0,109,646.3776203332287,121,70248.05528756481,46146.36749783726,229.67018230161813
4-3,2025-10-27,original,0.0,61,474.7440371664643,73,0.0,85,641.5686067581759,97,0.0,109,0.0,121,70023.70520447857,45362.350744156705,95.34724257326495
4-3,2025-10-27,effective,0.0,61,474.7440371664643,73,0.0,85,641.5686067581759,97,0.0,109,0.0,121,69540.13276605787,45362.350744156705,95.34724257326495
4-3,2025-10-28,original,0.0,61,391.7214515096847,73,0.0,85,648.2302243992103,97,0.0,109,0.0,121,68945.04516177936,45312.85270020067,378.9207014395134
4-3,2025-10-28,effective,0.0,61,397.0351772819039,73,0.0,85,653.9451899040089,97,0.0,109,0.0,121,70046.07790749446,45312.85270020067,378.9207014395134
4-3,2025-10-29,original,0.0,61,464.7813012821242,73,0.0,85,671.1275919764322,97,0.0,109,0.0,121,72092.98288543215,47273.8296437572,524.5941655447086
4-3,2025-10-29,effective,0.0,61,464.7813012821242,73,27.144788726656998,85,671.1275919764322,97,0.0,109,0.0,121,73538.42628169128,47273.8296437572,524.5941655447086
4-3,2025-10-30,original,0.0,61,524.5016408927639,73,0.0,85,668.1993189046109,97,0.0,109,0.0,121,72148.25127731207,47988.90553414325,121.99757005812351
4-3,2025-10-30,effective,0.0,61,524.5016408927639,73,0.0,85,668.1993189046109,97,0.0,109,0.0,121,71761.35283796438,47988.90553414325,121.99757005812351
4-3,2025-10-31,original,0.0,61,0.0,73,0.0,85,216.0876115854686,97,0.0,109,0.0,121,34341.818943633574,14415.463988896667,68.1366203188538
4-3,2025-10-31,effective,0.0,61,0.0,73,0.0,85,216.0876115854686,97,0.0,109,0.0,121,34194.3221141741,14415.463988896667,68.1366203188538
4-3,2025-11-01,original,0.0,61,0.0,73,0.0,85,218.02584254922556,97,0.0,109,0.0,121,34051.56950979502,14254.776568488704,57.27447624169558
4-3,2025-11-01,effective,0.0,61,0.0,73,0.0,85,218.02584254922556,97,0.0,109,0.0,121,34030.427055388915,14254.776568488704,57.27447624169558
4-3,2025-11-02,original,0.0,61,574.8079693482994,73,0.0,85,707.8850635895055,97,0.0,109,0.0,121,74420.6446183277,49314.84770693709,245.4762508773181
4-3,2025-11-02,effective,49.13043800537616,61,574.8079693482994,73,0.0,85,707.8850635895055,97,0.0,109,0.0,121,74564.2983351087,49314.84770693709,245.4762508773181
4-3,2025-11-03,original,69.1203757231583,61,582.2714855608876,73,0.0,85,691.4440166186389,97,0.0,109,0.0,121,77142.12253191193,51174.96439128722,214.49131069814558
4-3,2025-11-03,effective,69.1203757231583,61,570.3542049248001,73,0.0,85,691.4440166186389,97,0.0,109,0.0,121,76586.37427387509,51174.96439128722,214.49131069814558
4-3,2025-11-04,original,40.63509454508744,61,572.5039424931684,73,0.0,85,685.2951261221222,97,0.0,109,0.0,121,74732.71879483742,49816.56808450126,118.92264107591417
4-3,2025-11-04,effective,40.63509454508744,61,572.5039424931684,73,0.0,85,685.2951261221222,97,0.0,109,0.0,121,74440.61956098044,49816.56808450126,118.92264107591417
4-3,2025-11-05,original,59.13231688377152,61,572.0132801568867,73,0.0,85,703.3233103796317,97,0.0,109,0.0,121,75968.5014016139,51176.0023844423,316.5706959502655
4-3,2025-11-05,effective,59.13231688377152,61,490.06959685565016,73,0.0,85,703.3233103796317,97,0.0,109,0.0,121,75129.91490019459,51176.0023844423,316.5706959502655
4-3,2025-11-06,original,85.92012429501915,61,584.6870234762372,73,0.0,85,688.3741526989239,97,0.0,109,0.0,121,74792.3374526971,50806.83099671939,384.35112110267704
4-3,2025-11-06,effective,85.92012429501915,61,584.6870234762372,73,0.0,85,698.3191029169141,97,0.0,109,0.0,121,75395.33956594375,50806.83099671939,384.35112110267704
4-3,2025-11-07,original,0.0,61,0.0,73,0.0,85,225.00941868884985,97,0.0,109,0.0,121,34852.949891212134,14523.085127070553,24.20351148468037
4-3,2025-11-07,effective,0.0,61,0.0,73,0.0,85,236.98590179166968,97,0.0,109,0.0,121,34922.35004606266,14523.085127070553,24.20351148468037
4-3,2025-11-08,original,0.0,61,0.0,73,0.0,85,210.43196170687906,97,0.0,109,0.0,121,35141.50227810737,14878.891660532357,7.834026784277059
4-3,2025-11-08,effective,0.0,61,0.0,73,0.0,85,210.43196170687906,97,0.0,109,0.0,121,35166.88531752799,14878.891660532357,7.834026784277059
4-3,2025-11-09,original,74.81853004238269,61,608.8701665592255,73,0.0,85,672.2906113690808,97,0.0,109,0.0,121,75821.31727166656,51279.49269516277,323.86881955272685
4-3,2025-11-09,effective,74.81853004238269,61,573.4309234227105,73,0.0,85,672.2906113690808,97,0.0,109,0.0,121,75315.64633985396,51279.49269516277,323.86881955272685
4-3,2025-11-10,original,50.93814665657419,61,621.6942342199319,73,0.0,85,701.7934317753777,97,0.0,109,0.0,121,77220.3843344448,53023.066398198804,261.93071973737784
4-3,2025-11-10,effective,50.93814665657419,61,621.6942342199319,73,0.0,85,701.7934317753777,97,0.0,109,0.0,121,77828.83534621177,53023.066398198804,261.93071973737784
4-3,2025-11-11,original,62.94794319451739,61,698.5981995814146,73,0.0,85,748.8586615438549,97,0.0,109,0.0,121,79579.1634554223,54116.83075028827,390.72494133717555
4-3,2025-11-11,effective,62.94794319451739,61,640.3682060718181,73,0.0,85,748.8586615438549,97,0.0,109,0.0,121,78412.74569376087,54116.83075028827,390.72494133717555
4-3,2025-11-12,original,69.13964805604815,61,639.4244708283907,73,0.0,85,741.1744636416524,97,0.0,109,0.0,121,78252.2874125288,52944.69178058707,296.44818202037777
4-3,2025-11-12,effective,69.13964805604815,61,583.385555864235,73,0.0,85,741.1744636416524,97,0.0,109,0.0,121,77534.97179991355,52944.69178058707,296.44818202037777
4-3,2025-11-13,original,63.10079826858714,61,574.3987294581403,73,0.0,85,734.4350280948981,97,0.0,109,0.0,121,77183.20270354835,53295.99052950178,282.0138955657967
4-3,2025-11-13,effective,63.10079826858714,61,574.3987294581403,73,0.0,85,734.4350280948981,97,0.0,109,0.0,121,76945.13010294795,53295.99052950178,282.0138955657967
4-3,2025-11-14,original,0.0,61,0.0,73,0.0,85,253.89388836876242,97,0.0,109,0.0,121,35341.94678435166,14678.326711278232,46.9625260077996
4-3,2025-11-14,effective,0.0,61,0.0,73,0.0,85,253.89388836876242,97,0.0,109,0.0,121,35250.29470393051,14678.326711278232,46.9625260077996
4-3,2025-11-15,original,0.0,61,0.0,73,0.0,85,253.2296474787335,97,0.0,109,0.0,121,35528.36332382359,15618.987468445332,135.5434156500537
4-3,2025-11-15,effective,0.0,61,0.0,73,0.0,85,253.2296474787335,97,0.0,109,0.0,121,35269.09894805838,15618.987468445332,135.5434156500537
4-3,2025-11-16,original,126.94250300417548,61,694.0666318322612,73,0.0,85,729.2439448936939,97,0.0,109,0.0,121,78868.04644444137,54282.43701679638,324.75221285880474
4-3,2025-11-16,effective,126.94250300417548,61,694.0666318322612,73,0.0,85,729.2439448936939,97,0.0,109,0.0,121,79172.21436997259,54282.43701679638,324.75221285880474
4-3,2025-11-17,original,0.0,61,549.7041053053091,73,0.0,85,752.5144768494216,97,0.0,109,0.0,121,79342.95439882223,54691.04077308201,303.8531800329658
4-3,2025-11-17,effective,0.0,61,549.7041053053091,73,0.0,85,752.5144768494216,97,0.0,109,0.0,121,78987.70315525368,54691.04077308201,303.8531800329658
4-3,2025-11-18,original,0.0,61,583.8708999685676,73,0.0,85,736.5209058120159,97,0.0,109,0.0,121,78666.98080870986,54966.5180771196,352.17025448502324
4-3,2025-11-18,effective,0.0,61,561.7031736304463,73,0.0,85,736.5209058120159,97,0.0,109,0.0,121,78381.23747625062,54966.5180771196,352.17025448502324
4-3,2025-11-19,original,0.0,61,687.6837665484882,73,0.0,85,753.6288591666029,97,0.0,109,0.0,121,79871.50898295824,55880.79445886641,629.680327074577
4-3,2025-11-19,effective,0.0,61,687.6837665484882,73,0.0,85,753.6288591666029,97,0.0,109,0.0,121,80496.67182812438,55880.79445886641,629.680327074577
4-3,2025-11-20,original,0.0,61,628.172839985543,73,0.0,85,733.897979319727,97,0.0,109,0.0,121,80051.87726165078,55084.042895304,139.78630772384082
4-3,2025-11-20,effective,0.0,61,628.172839985543,73,0.0,85,733.897979319727,97,0.0,109,0.0,121,79627.99309061866,55084.042895304,139.78630772384082
4-3,2025-11-21,original,0.0,61,0.0,73,0.0,85,253.44403693457897,97,0.0,109,0.0,121,35915.12913768671,15308.230561211883,43.3074082463416
4-3,2025-11-21,effective,0.0,61,0.0,73,0.0,85,253.44403693457897,97,0.0,109,0.0,121,36037.656816980365,15308.230561211883,43.3074082463416
4-3,2025-11-22,original,0.0,61,0.0,73,0.0,85,262.0107343513155,97,0.0,109,0.0,121,36179.59804609844,15805.538238736248,0.0
4-3,2025-11-22,effective,0.0,61,0.0,73,0.0,85,262.0107343513155,97,0.0,109,0.0,121,36179.59804609844,15805.538238736248,0.0
4-3,2025-11-23,original,0.0,61,602.6690821840757,73,0.0,85,759.8629748771723,97,0.0,109,0.0,121,80337.5728789774,55669.6405736253,712.3099052404216
4-3,2025-11-23,effective,0.0,61,688.5793537690364,73,59.44492270197807,85,759.8869789075196,97,0.0,109,0.0,121,81519.27462788424,55669.6405736253,712.3099052404216
4-3,2025-11-24,original,0.0,61,570.8612802570004,73,0.0,85,754.6246422193187,97,0.0,109,0.0,121,80042.01551529746,55512.26133664551,301.9127114494911
4-3,2025-11-24,effective,0.0,61,570.8612802570004,73,0.0,85,754.6246422193187,97,0.0,109,0.0,121,79356.12072095434,55512.26133664551,301.9127114494911
4-3,2025-11-25,original,0.0,61,616.4783886721639,73,10.262017706741489,85,786.9913426144453,97,0.0,109,0.0,121,81329.92627886467,56247.15926161691,350.24794838439004
4-3,2025-11-25,effective,0.0,61,616.4783886721639,73,0.5326526620077061,85,778.116480630454,97,0.0,109,0.0,121,80735.74456279329,56247.15926161691,350.24794838439004
4-3,2025-11-26,original,0.0,61,627.6001762141806,73,0.0,85,773.4881446652448,97,0.0,109,0.0,121,81043.66650915169,56668.66848571891,91.96333612463413
4-3,2025-11-26,effective,0.0,61,627.6001762141806,73,0.0,85,773.4881446652448,97,0.0,109,0.0,121,81211.31332630743,56668.66848571891,91.96333612463413
4-3,2025-11-27,original,0.0,61,647.5203431883547,73,71.54015214483513,85,793.862213317346,97,0.0,109,0.0,121,81055.4820089642,56806.52199441224,314.21883711369105
4-3,2025-11-27,effective,0.0,61,647.5203431883547,73,11.000588394486442,85,793.862213317346,97,0.0,109,0.0,121,80644.94984699042,56806.52199441224,314.21883711369105
4-3,2025-11-28,original,0.0,61,0.0,73,0.0,85,307.313091941353,97,0.0,109,0.0,121,36978.1032602722,15464.227512277848,36.91144749802285
4-3,2025-11-28,effective,0.0,61,0.0,73,0.0,85,307.313091941353,97,0.0,109,0.0,121,36881.54300796719,15464.227512277848,36.91144749802285
4-3,2025-11-29,original,0.0,61,0.0,73,0.0,85,321.89789858120815,97,0.0,109,0.0,121,37336.51598415669,15992.681365318576,296.5971841526647
4-3,2025-11-29,effective,0.0,61,0.0,73,0.0,85,321.89789858120815,97,0.0,109,0.0,121,37905.30673576222,15992.681365318576,296.5971841526647
4-3,2025-11-30,original,0.0,61,741.0232192502746,73,139.43269786715723,85,783.8108162162436,97,0.0,109,0.0,121,83874.73840026626,59457.78920620111,226.50798598968535
4-3,2025-11-30,effective,0.0,61,799.2688769896104,73,139.43269786715723,85,783.8108162162436,97,0.0,109,0.0,121,84438.97050024649,59457.78920620111,226.50798598968535
4-3,2025-12-01,original,0.0,61,778.8984245216898,73,67.8256567059986,85,817.0265738002286,97,0.0,109,0.0,121,85629.12300825694,64340.200428180964,529.0833269312685
4-3,2025-12-01,effective,129.00477028662004,61,818.7727095718825,73,67.8256567059986,85,817.0265738002286,97,0.0,109,0.0,121,86660.02386070264,64340.200428180964,529.0833269312685
4-3,2025-12-02,original,316.2187488603297,61,841.0514873882438,73,124.31264708795246,85,796.2021822829847,97,0.0,109,0.0,121,90803.28501446231,69713.21928368248,366.646581063614
4-3,2025-12-02,effective,316.2187488603297,61,841.0514873882438,73,130.82330886614372,85,796.3595589284242,97,0.0,109,0.0,121,91576.4434634186,69713.21928368248,366.646581063614
4-3,2025-12-03,original,333.15392687839017,61,808.0825269671137,73,0.0,85,832.9551053001603,97,0.0,109,0.0,121,91867.93248899153,70103.10808524632,273.5215964267086
4-3,2025-12-03,effective,333.15392687839017,61,808.0825269671137,73,0.0,85,832.9551053001603,97,0.0,109,0.0,121,92136.86638727647,70103.10808524632,273.5215964267086
4-3,2025-12-04,original,299.36861916598536,61,899.2105852250778,73,0.0,85,842.925335415863,97,127.26244930020275,109,0.0,121,93659.87909892085,70922.24919210712,304.17001056711297
4-3,2025-12-04,effective,299.36861916598536,61,899.2105852250778,73,0.0,85,831.1419168738407,97,0.0,109,0.0,121,93092.01063382371,70922.24919210712,304.17001056711297
