date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-03-30,9530.383523925915,10071.000795554406,9530.383523925915,10071.000795554406,37415.25826192118,-307.69267465714404,0.0,1140.947818332132,0.0,7.00939282172186e-11,37107.565587264115,37107.56558726411,0.0,0.0,37107.56558726404,61800.031113991536,60659.0832956594,3,1.0231815394945443e-12,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-31,10071.000795554406,10035.517086004422,10071.000795554406,9838.521164408096,35868.29968072174,1432.0629952585516,726.8351411712529,0.0,740.0217454914282,3293.269397763728,40593.632073744026,40593.63207374402,562.7254160547299,3790.3826223797937,41090.74529836009,59064.46313041249,59791.29827158376,3,1.0089706847793423e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-04-01,10035.517086004422,9739.586707203927,9838.521164408096,9739.586707203927,37313.16643049166,1493.4512103264792,1256.7395100854505,0.0,414.66559706223074,2203.0778065607174,41009.69544737886,41009.69544737886,591.9619264989243,4108.413183703296,42915.03082452144,62073.91627403769,63330.65578412314,3,9.805489753489383e-13,1.4210854715202004e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-02,9739.586707203927,9837.582563616847,9739.586707203927,9837.582563616847,38459.075479437466,469.51501941798546,606.2323017242803,83.34214570652324,1484.5461229367863,7384.08039244039,46312.67089129584,46312.67089129583,1484.5461229367863,7377.739892440341,46306.33039129579,64377.233380084814,64900.12353610256,3,1.0107470416187425e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-03,9837.582563616847,9948.946166073289,9837.582563616847,9948.946166073289,39410.87904568584,-467.2729881559401,0.0,1723.24301691781,0.0,6.34347242511879e-11,38943.60605752996,38943.60605752997,0.0,0.0,38943.6060575299,65559.17494476447,63835.93192784666,3,9.450218385609332e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,2.183142555622908e-12
2025-04-04,9948.946166073289,10262.183821251552,9948.946166073289,10262.183821251552,14512.744957957624,-5.96548089504124,0.0,12.784999775056235,0.0,4.0675575352366876e-11,14506.779477062622,14506.779477062622,0.0,0.0,14506.779477062582,29115.913859396045,29103.128859620992,3,7.958078640513122e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-05,10262.183821251552,9441.391744041235,10262.183821251552,9616.633678952434,14108.532704498091,499.8583760126434,276.8335151646875,0.0,457.76023657992084,2187.515262275162,16795.906342785896,16795.906342785896,0.0,0.0,14608.391080510735,28411.91204517079,28688.745560335476,3,9.663381206337363e-13,5.684341886080802e-14,0.0,8.952838470577262e-13,2.9105606813573104e-12
2025-04-06,9441.391744041235,10034.38424398626,9616.633678952434,10034.38424398626,37574.93823619809,-481.88846467601405,0.0,1915.445451023536,0.0,6.02964220774993e-11,37093.049771522135,37093.049771522135,0.0,0.0,37093.04977152208,62601.24509044118,60685.799639417644,3,1.0231815394945443e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-07,10034.38424398626,10083.960569119976,10034.38424398626,10123.939250718471,35893.95456087869,-194.48600223385574,21.663608285906264,938.4913384669849,0.0,9.121995775407399e-11,35699.46855864493,35699.46855864492,0.0,0.0,35699.46855864483,59695.206561105384,58778.37883092431,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-08,10083.960569119976,9639.28369516658,10123.939250718471,9639.28369516658,36333.360952896415,257.90438146604015,136.2148127275275,15.693113909789531,157.53318917142113,954.4894917728332,37545.754826135286,37545.75482613529,157.53318917142101,956.0210839842847,37547.28641834674,60640.39053610342,60760.91223492116,3,9.308109838457312e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,1.8189894035458565e-12
2025-04-09,9639.28369516658,9750.186172893955,9639.28369516658,9720.96205173674,36711.03145598408,2280.286966144917,1624.6268717608427,0.0,447.42550099681057,1998.2135852863678,40989.53200741536,40989.532007415364,421.12379195531855,2915.3339208276466,41906.65234295664,60857.756996094824,62482.38386785568,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-04-10,9750.186172893955,10145.593317083176,9720.96205173674,10145.593317083176,37834.627347337424,-276.84233616651056,0.0,756.5336144586988,0.0,5.717749407274652e-11,37557.78501117097,37557.78501117097,0.0,0.0,37557.78501117091,62730.07745994624,61973.54384548754,3,9.841016890277388e-13,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-04-11,10145.593317083176,10110.31076391859,10145.593317083176,10110.31076391859,14184.644823197958,-11.337131230779079,0.0,24.297323683624256,0.0,3.726427710848412e-11,14173.307691967215,14173.307691967213,0.0,0.0,14173.307691967178,28484.561177330404,28460.263853646786,3,9.094947017729282e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
