date,issue_hour,window_position,absolute_date_offset,absolute_t,variable_type,plan_kwh,delta_plus_kwh,delta_minus_kwh,g0_reference_kwh
2025-02-01,12,138,1,66,gtilde,284.4036682864156,,,
2025-02-01,12,139,1,67,gtilde,673.4431367469836,,,
2025-02-01,12,140,1,68,gtilde,241.932576790952,,,
2025-02-01,12,141,1,69,gtilde,261.59899129817984,,,
2025-02-01,12,142,1,70,gtilde,308.38793639951564,,,
2025-02-01,12,143,1,71,gtilde,334.7878997366041,,,
2025-02-01,12,144,1,72,gtilde,263.9470116076327,,,
2025-02-01,18,1,0,109,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,2,0,110,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,3,0,111,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,4,0,112,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,5,0,113,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,6,0,114,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,7,0,115,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,8,0,116,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,9,0,117,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,10,0,118,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,11,0,119,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,12,0,120,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,13,0,121,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,14,0,122,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,15,0,123,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,16,0,124,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,17,0,125,a18,0.0,-0.0,0.0,0.0
2025-02-01,18,18,0,126,a18,442.52230984122804,0.0,7.947734938774374,450.4700447800024
2025-02-01,18,19,0,127,a18,459.4889734290558,0.0,6.928873586500913,466.41784701555673
2025-02-01,18,20,0,128,a18,482.00915074122247,0.0,0.0,482.00915074122247
2025-02-01,18,21,0,129,a18,504.34738333910957,0.0,4.791946424548655,509.1393297636582
2025-02-01,18,22,0,130,a18,456.5223282490757,0.0,28.86350486488135,485.38583311395706
2025-02-01,18,23,0,131,a18,452.27482567214116,0.0,0.0,452.27482567214116
2025-02-01,18,24,0,132,a18,1169.5367999597927,0.0,0.0,1169.5367999597927
2025-02-01,18,25,0,133,a18,1190.705043593162,0.0,0.0,1190.705043593162
2025-02-01,18,26,0,134,a18,429.266118944538,0.0,0.0,429.266118944538
2025-02-01,18,27,0,135,a18,1180.8718719296367,0.0,0.0,1180.8718719296367
2025-02-01,18,28,0,136,a18,1195.8777629403717,0.0,0.0,1195.8777629403717
2025-02-01,18,29,0,137,a18,1146.8428428002999,0.0,0.0,1146.8428428002999
2025-02-01,18,30,0,138,a18,1146.4184659648397,0.0,0.0,1146.4184659648397
2025-02-01,18,31,0,139,a18,1185.7506440894742,0.0,0.0,1185.7506440894742
2025-02-01,18,32,0,140,a18,1193.1254798210152,0.0,0.0,1193.1254798210152
2025-02-01,18,33,0,141,a18,1174.9815658361035,0.0,0.0,1174.9815658361035
2025-02-01,18,34,0,142,a18,1186.023748094718,0.0,0.0,1186.023748094718
2025-02-01,18,35,0,143,a18,1215.0448171486123,0.0,0.0,1215.0448171486123
2025-02-01,18,36,0,144,a18,1104.119750101321,0.0,0.0,1104.119750101321
2025-02-01,18,37,1,1,gtilde,586.6902472898774,,,
2025-02-01,18,38,1,2,gtilde,604.8112787819912,,,
2025-02-01,18,39,1,3,gtilde,601.7948552964538,,,
2025-02-01,18,40,1,4,gtilde,613.7128641033482,,,
2025-02-01,18,41,1,5,gtilde,626.8991484716453,,,
2025-02-01,18,42,1,6,gtilde,651.0811229723282,,,
2025-02-01,18,43,1,7,gtilde,647.7429622093927,,,
2025-02-01,18,44,1,8,gtilde,640.7305988935398,,,
2025-02-01,18,45,1,9,gtilde,638.447722853726,,,
2025-02-01,18,46,1,10,gtilde,642.9116642345916,,,
2025-02-01,18,47,1,11,gtilde,637.0759023394751,,,
2025-02-01,18,48,1,12,gtilde,662.4994133542771,,,
2025-02-01,18,49,1,13,gtilde,613.1732622387284,,,
2025-02-01,18,50,1,14,gtilde,618.5555518594539,,,
2025-02-01,18,51,1,15,gtilde,650.8016512029842,,,
2025-02-01,18,52,1,16,gtilde,630.186921434886,,,
2025-02-01,18,53,1,17,gtilde,652.6023462672703,,,
2025-02-01,18,54,1,18,gtilde,707.6823071748905,,,
2025-02-01,18,55,1,19,gtilde,682.5454269937418,,,
2025-02-01,18,56,1,20,gtilde,655.7171736136467,,,
2025-02-01,18,57,1,21,gtilde,693.5789665745057,,,
2025-02-01,18,58,1,22,gtilde,670.7615496688877,,,
2025-02-01,18,59,1,23,gtilde,648.195386971859,,,
2025-02-01,18,60,1,24,gtilde,667.6311815512119,,,
2025-02-01,18,61,1,25,gtilde,692.7554348734017,,,
2025-02-01,18,62,1,26,gtilde,706.0126124399031,,,
2025-02-01,18,63,1,27,gtilde,705.225619476055,,,
2025-02-01,18,64,1,28,gtilde,704.9751913042351,,,
2025-02-01,18,65,1,29,gtilde,657.8115489674351,,,
2025-02-01,18,66,1,30,gtilde,660.5080437508427,,,
2025-02-01,18,67,1,31,gtilde,688.2193599167676,,,
2025-02-01,18,68,1,32,gtilde,723.7024188448744,,,
2025-02-01,18,69,1,33,gtilde,738.6910341434098,,,
2025-02-01,18,70,1,34,gtilde,1483.5751368396968,,,
2025-02-01,18,71,1,35,gtilde,785.6107464070345,,,
2025-02-01,18,72,1,36,gtilde,866.6084800915108,,,
2025-02-01,18,73,1,37,gtilde,171.64523132069883,,,
2025-02-01,18,74,1,38,gtilde,867.7425070504893,,,
2025-02-01,18,75,1,39,gtilde,885.5258015635281,,,
2025-02-01,18,76,1,40,gtilde,906.8314828446155,,,
2025-02-01,18,77,1,41,gtilde,883.1315856174773,,,
2025-02-01,18,78,1,42,gtilde,844.3474455617222,,,
2025-02-01,18,79,1,43,gtilde,792.5242929300845,,,
2025-02-01,18,80,1,44,gtilde,766.6412018600603,,,
2025-02-01,18,81,1,45,gtilde,728.7317423334429,,,
2025-02-01,18,82,1,46,gtilde,1419.1782047957158,,,
2025-02-01,18,83,1,47,gtilde,725.0929476829083,,,
2025-02-01,18,84,1,48,gtilde,96.16156297639316,,,
2025-02-01,18,85,1,49,gtilde,44.84141912303187,,,
2025-02-01,18,86,1,50,gtilde,8.687918206773134,,,
2025-02-01,18,87,1,51,gtilde,0.0,,,
2025-02-01,18,88,1,52,gtilde,0.0,,,
2025-02-01,18,89,1,53,gtilde,0.0,,,
2025-02-01,18,90,1,54,gtilde,0.0,,,
2025-02-01,18,91,1,55,gtilde,0.0,,,
2025-02-01,18,92,1,56,gtilde,0.0,,,
2025-02-01,18,93,1,57,gtilde,0.0,,,
2025-02-01,18,94,1,58,gtilde,392.7699852397162,,,
2025-02-01,18,95,1,59,gtilde,83.21154201286055,,,
2025-02-01,18,96,1,60,gtilde,0.0,,,
2025-02-01,18,97,1,61,gtilde,0.0,,,
2025-02-01,18,98,1,62,gtilde,0.0,,,
2025-02-01,18,99,1,63,gtilde,73.26294359337248,,,
2025-02-01,18,100,1,64,gtilde,0.0,,,
2025-02-01,18,101,1,65,gtilde,177.32454857320386,,,
2025-02-01,18,102,1,66,gtilde,942.203298920511,,,
2025-02-01,18,103,1,67,gtilde,935.7248234362513,,,
2025-02-01,18,104,1,68,gtilde,879.18203210897,,,
2025-02-01,18,105,1,69,gtilde,872.011799575687,,,
2025-02-01,18,106,1,70,gtilde,876.148763747928,,,
2025-02-01,18,107,1,71,gtilde,834.5770510408979,,,
2025-02-01,18,108,1,72,gtilde,811.0429736429795,,,
2025-02-01,18,109,1,73,gtilde,848.6722213227723,,,
2025-02-01,18,110,1,74,gtilde,825.882490025106,,,
2025-02-01,18,111,1,75,gtilde,805.8331618493008,,,
2025-02-01,18,112,1,76,gtilde,766.6865264274594,,,
2025-02-01,18,113,1,77,gtilde,254.5782490705854,,,
2025-02-01,18,114,1,78,gtilde,0.0,,,
2025-02-01,18,115,1,79,gtilde,0.0,,,
2025-02-01,18,116,1,80,gtilde,0.0,,,
2025-02-01,18,117,1,81,gtilde,0.0,,,
2025-02-01,18,118,1,82,gtilde,0.0,,,
2025-02-01,18,119,1,83,gtilde,0.0,,,
2025-02-01,18,120,1,84,gtilde,0.0,,,
2025-02-01,18,121,1,85,gtilde,0.0,,,
2025-02-01,18,122,1,86,gtilde,0.0,,,
2025-02-01,18,123,1,87,gtilde,0.0,,,
2025-02-01,18,124,1,88,gtilde,0.0,,,
2025-02-01,18,125,1,89,gtilde,0.0,,,
2025-02-01,18,126,1,90,gtilde,900.9948093871307,,,
2025-02-01,18,127,1,91,gtilde,1165.6178783702076,,,
2025-02-01,18,128,1,92,gtilde,469.7592748401843,,,
2025-02-01,18,129,1,93,gtilde,536.6328124682486,,,
2025-02-01,18,130,1,94,gtilde,588.1281317764378,,,
2025-02-01,18,131,1,95,gtilde,613.2697172603293,,,
2025-02-01,18,132,1,96,gtilde,638.8057561012502,,,
2025-02-01,18,133,1,97,gtilde,705.980644414284,,,
2025-02-01,18,134,1,98,gtilde,754.0185559865955,,,
2025-02-01,18,135,1,99,gtilde,797.3598813337227,,,
2025-02-01,18,136,1,100,gtilde,821.7917386311203,,,
2025-02-01,18,137,1,101,gtilde,548.5744060376591,,,
2025-02-01,18,138,1,102,gtilde,195.3349913005046,,,
2025-02-01,18,139,1,103,gtilde,226.2192803832453,,,
2025-02-01,18,140,1,104,gtilde,235.391109385224,,,
2025-02-01,18,141,1,105,gtilde,235.72805623516763,,,
2025-02-01,18,142,1,106,gtilde,281.3356891567472,,,
2025-02-01,18,143,1,107,gtilde,141.35066664410613,,,
2025-02-01,18,144,1,108,gtilde,0.0,,,
2025-02-02,0,1,0,1,g0,564.4644055289257,,,
2025-02-02,0,2,0,2,g0,591.0650715845101,,,
2025-02-02,0,3,0,3,g0,586.883108279024,,,
2025-02-02,0,4,0,4,g0,617.0284694287989,,,
2025-02-02,0,5,0,5,g0,654.7902984688753,,,
2025-02-02,0,6,0,6,g0,649.3312347171955,,,
2025-02-02,0,7,0,7,g0,662.1101348633658,,,
2025-02-02,0,8,0,8,g0,645.3826508318562,,,
2025-02-02,0,9,0,9,g0,635.861519229403,,,
2025-02-02,0,10,0,10,g0,629.6946990399713,,,
2025-02-02,0,11,0,11,g0,636.3824389297048,,,
2025-02-02,0,12,0,12,g0,645.5440872801729,,,
2025-02-02,0,13,0,13,g0,623.8293011592434,,,
2025-02-02,0,14,0,14,g0,630.2070146567855,,,
2025-02-02,0,15,0,15,g0,645.1217349011374,,,
2025-02-02,0,16,0,16,g0,636.6221334618482,,,
2025-02-02,0,17,0,17,g0,661.1043993423999,,,
2025-02-02,0,18,0,18,g0,715.299105791806,,,
2025-02-02,0,19,0,19,g0,675.2435720411795,,,
2025-02-02,0,20,0,20,g0,650.7151805661189,,,
2025-02-02,0,21,0,21,g0,688.0612378502926,,,
2025-02-02,0,22,0,22,g0,678.1185374928897,,,
2025-02-02,0,23,0,23,g0,651.1183832692383,,,
2025-02-02,0,24,0,24,g0,673.8589017512912,,,
2025-02-02,0,25,0,25,g0,681.0672960538411,,,
2025-02-02,0,26,0,26,g0,695.7759394281017,,,
2025-02-02,0,27,0,27,g0,724.0717195307572,,,
2025-02-02,0,28,0,28,g0,717.4918508864304,,,
2025-02-02,0,29,0,29,g0,682.7090120935854,,,
2025-02-02,0,30,0,30,g0,643.3573657058901,,,
2025-02-02,0,31,0,31,g0,683.860319312592,,,
2025-02-02,0,32,0,32,g0,731.4345611992255,,,
2025-02-02,0,33,0,33,g0,721.3093222777295,,,
2025-02-02,0,34,0,34,g0,1478.2117476314836,,,
2025-02-02,0,35,0,35,g0,782.1090319808864,,,
2025-02-02,0,36,0,36,g0,865.6483479782528,,,
2025-02-02,0,37,0,37,g0,127.36434504870795,,,
2025-02-02,0,38,0,38,g0,871.7726238836981,,,
2025-02-02,0,39,0,39,g0,891.0013039527179,,,
2025-02-02,0,40,0,40,g0,879.2678434361045,,,
2025-02-02,0,41,0,41,g0,870.260700584811,,,
2025-02-02,0,42,0,42,g0,835.8903687614697,,,
2025-02-02,0,43,0,43,g0,806.3042447490617,,,
2025-02-02,0,44,0,44,g0,764.6891953517553,,,
2025-02-02,0,45,0,45,g0,754.2983118662714,,,
2025-02-02,0,46,0,46,g0,1445.6224420745214,,,
2025-02-02,0,47,0,47,g0,735.4421168147569,,,
2025-02-02,0,48,0,48,g0,97.34465743612657,,,
2025-02-02,0,49,0,49,g0,61.65311320975036,,,
2025-02-02,0,50,0,50,g0,0.0,,,
2025-02-02,0,51,0,51,g0,0.0,,,
2025-02-02,0,52,0,52,g0,0.0,,,
2025-02-02,0,53,0,53,g0,0.0,,,
2025-02-02,0,54,0,54,g0,0.0,,,
2025-02-02,0,55,0,55,g0,0.0,,,
2025-02-02,0,56,0,56,g0,0.0,,,
2025-02-02,0,57,0,57,g0,0.0,,,
2025-02-02,0,58,0,58,g0,372.4346329757691,,,
2025-02-02,0,59,0,59,g0,149.4793146093405,,,
2025-02-02,0,60,0,60,g0,0.0,,,
2025-02-02,0,61,0,61,g0,0.0,,,
2025-02-02,0,62,0,62,g0,0.0,,,
2025-02-02,0,63,0,63,g0,147.3527331627248,,,
2025-02-02,0,64,0,64,g0,0.0,,,
2025-02-02,0,65,0,65,g0,191.14060947252426,,,
2025-02-02,0,66,0,66,g0,956.9627503198623,,,
2025-02-02,0,67,0,67,g0,952.8215418426167,,,
2025-02-02,0,68,0,68,g0,927.4009698895921,,,
2025-02-02,0,69,0,69,g0,916.7290553703881,,,
2025-02-02,0,70,0,70,g0,874.0787076862545,,,
2025-02-02,0,71,0,71,g0,867.6207516805301,,,
2025-02-02,0,72,0,72,g0,901.8990701390594,,,
2025-02-02,0,73,0,73,g0,836.1631292515008,,,
2025-02-02,0,74,0,74,g0,857.7255731061426,,,
2025-02-02,0,75,0,75,g0,871.3549914607462,,,
2025-02-02,0,76,0,76,g0,822.3055631161852,,,
2025-02-02,0,77,0,77,g0,710.9275822248297,,,
2025-02-02,0,78,0,78,g0,147.4668848276351,,,
2025-02-02,0,79,0,79,g0,177.33194934033378,,,
2025-02-02,0,80,0,80,g0,154.28756803723502,,,
2025-02-02,0,81,0,81,g0,153.02354432035997,,,
2025-02-02,0,82,0,82,g0,154.76785027135872,,,
2025-02-02,0,83,0,83,g0,0.0,,,
2025-02-02,0,84,0,84,g0,0.0,,,
2025-02-02,0,85,0,85,g0,0.0,,,
2025-02-02,0,86,0,86,g0,0.0,,,
2025-02-02,0,87,0,87,g0,0.0,,,
2025-02-02,0,88,0,88,g0,0.0,,,
2025-02-02,0,89,0,89,g0,0.0,,,
2025-02-02,0,90,0,90,g0,1214.6051066323782,,,
2025-02-02,0,91,0,91,g0,1251.2235696841535,,,
2025-02-02,0,92,0,92,g0,1294.0654583308287,,,
2025-02-02,0,93,0,93,g0,943.0137380944402,,,
2025-02-02,0,94,0,94,g0,657.5279264252356,,,
2025-02-02,0,95,0,95,g0,678.8369884934318,,,
2025-02-02,0,96,0,96,g0,702.63311323217,,,
2025-02-02,0,97,0,97,g0,775.3065644576391,,,
2025-02-02,0,98,0,98,g0,789.085924212055,,,
2025-02-02,0,99,0,99,g0,825.2018909366708,,,
2025-02-02,0,100,0,100,g0,875.6670539426486,,,
2025-02-02,0,101,0,101,g0,935.171566757302,,,
2025-02-02,0,102,0,102,g0,987.5464938767942,,,
2025-02-02,0,103,0,103,g0,1035.503400506536,,,
2025-02-02,0,104,0,104,g0,1025.0320394779042,,,
2025-02-02,0,105,0,105,g0,1039.998985175275,,,
2025-02-02,0,106,0,106,g0,1075.4240270276587,,,
2025-02-02,0,107,0,107,g0,938.2987197369384,,,
2025-02-02,0,108,0,108,g0,688.5135200620404,,,
2025-02-02,0,109,0,109,g0,690.9188084998787,,,
2025-02-02,0,110,0,110,g0,720.5600447977885,,,
2025-02-02,0,111,0,111,g0,691.7465826373679,,,
2025-02-02,0,112,0,112,g0,693.460947866548,,,
2025-02-02,0,113,0,113,g0,663.1766334790406,,,
2025-02-02,0,114,0,114,g0,0.0,,,
2025-02-02,0,115,0,115,g0,0.0,,,
2025-02-02,0,116,0,116,g0,0.0,,,
2025-02-02,0,117,0,117,g0,0.0,,,
2025-02-02,0,118,0,118,g0,0.0,,,
2025-02-02,0,119,0,119,g0,0.0,,,
2025-02-02,0,120,0,120,g0,0.0,,,
2025-02-02,0,121,0,121,g0,0.0,,,
2025-02-02,0,122,0,122,g0,0.0,,,
2025-02-02,0,123,0,123,g0,0.0,,,
2025-02-02,0,124,0,124,g0,0.0,,,
2025-02-02,0,125,0,125,g0,714.3003183929069,,,
2025-02-02,0,126,0,126,g0,746.4716946533438,,,
2025-02-02,0,127,0,127,g0,726.9109481499887,,,
2025-02-02,0,128,0,128,g0,692.0739142886652,,,
2025-02-02,0,129,0,129,g0,719.8672647235428,,,
2025-02-02,0,130,0,130,g0,764.3671515827994,,,
2025-02-02,0,131,0,131,g0,740.3905050350285,,,
2025-02-02,0,132,0,132,g0,1356.0424636983553,,,
2025-02-02,0,133,0,133,g0,1358.8860985451279,,,
2025-02-02,0,134,0,134,g0,575.3235139501613,,,
2025-02-02,0,135,0,135,g0,1308.9618589665106,,,
2025-02-02,0,136,0,136,g0,1356.4829395965671,,,
2025-02-02,0,137,0,137,g0,1322.8425300774736,,,
2025-02-02,0,138,0,138,g0,1309.3066795814607,,,
2025-02-02,0,139,0,139,g0,1354.2043957087608,,,
2025-02-02,0,140,0,140,g0,1374.7276408687353,,,
2025-02-02,0,141,0,141,g0,1358.1425515416702,,,
2025-02-02,0,142,0,142,g0,1351.5674490422684,,,
2025-02-02,0,143,0,143,g0,1350.5656407372935,,,
2025-02-02,0,144,0,144,g0,1205.266779311718,,,
2025-02-02,6,1,0,37,a6,127.36434504870795,0.0,0.0,127.36434504870795
2025-02-02,6,2,0,38,a6,871.7726238836981,0.0,0.0,871.7726238836981
2025-02-02,6,3,0,39,a6,891.0013039527179,0.0,0.0,891.0013039527179
2025-02-02,6,4,0,40,a6,873.2068696966751,0.0,6.060973739429414,879.2678434361045
2025-02-02,6,5,0,41,a6,862.9950171832063,0.0,7.265683401604747,870.260700584811
2025-02-02,6,6,0,42,a6,835.8903687614697,0.0,0.0,835.8903687614697
2025-02-02,6,7,0,43,a6,793.631163100502,0.0,12.673081648559673,806.3042447490617
2025-02-02,6,8,0,44,a6,764.6891953517553,0.0,0.0,764.6891953517553
2025-02-02,6,9,0,45,a6,737.7978318288297,0.0,16.500480037441775,754.2983118662714
2025-02-02,6,10,0,46,a6,1445.6224420745214,0.0,0.0,1445.6224420745214
2025-02-02,6,11,0,47,a6,732.6597782965807,0.0,2.782338518176175,735.4421168147569
2025-02-02,6,12,0,48,a6,97.34465743612657,0.0,0.0,97.34465743612657
2025-02-02,6,13,0,49,a6,61.65311320975036,0.0,0.0,61.65311320975036
2025-02-02,6,14,0,50,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,15,0,51,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,16,0,52,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,17,0,53,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,18,0,54,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,19,0,55,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,20,0,56,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,21,0,57,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,22,0,58,a6,365.6997825985176,0.0,6.734850377251519,372.4346329757691
2025-02-02,6,23,0,59,a6,149.4793146093405,0.0,0.0,149.4793146093405
2025-02-02,6,24,0,60,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,25,0,61,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,26,0,62,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,27,0,63,a6,126.31924604663288,0.0,21.03348711609192,147.3527331627248
2025-02-02,6,28,0,64,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,29,0,65,a6,191.14060947252426,0.0,0.0,191.14060947252426
2025-02-02,6,30,0,66,a6,956.9627503198623,0.0,0.0,956.9627503198623
2025-02-02,6,31,0,67,a6,952.8215418426167,0.0,0.0,952.8215418426167
2025-02-02,6,32,0,68,a6,927.4009698895921,0.0,0.0,927.4009698895921
2025-02-02,6,33,0,69,a6,916.7290553703881,0.0,0.0,916.7290553703881
2025-02-02,6,34,0,70,a6,874.0787076862545,0.0,0.0,874.0787076862545
2025-02-02,6,35,0,71,a6,867.6207516805301,0.0,0.0,867.6207516805301
2025-02-02,6,36,0,72,a6,901.8990701390594,0.0,0.0,901.8990701390594
2025-02-02,6,37,0,73,a6,836.1631292515008,0.0,0.0,836.1631292515008
2025-02-02,6,38,0,74,a6,857.7255731061426,0.0,0.0,857.7255731061426
2025-02-02,6,39,0,75,a6,871.3549914607462,0.0,0.0,871.3549914607462
2025-02-02,6,40,0,76,a6,822.3055631161852,0.0,0.0,822.3055631161852
2025-02-02,6,41,0,77,a6,710.9275822248297,0.0,0.0,710.9275822248297
2025-02-02,6,42,0,78,a6,147.4668848276351,0.0,0.0,147.4668848276351
2025-02-02,6,43,0,79,a6,173.71940941722198,0.0,3.6125399231117967,177.33194934033378
2025-02-02,6,44,0,80,a6,154.28756803723502,0.0,0.0,154.28756803723502
2025-02-02,6,45,0,81,a6,153.02354432035997,0.0,0.0,153.02354432035997
2025-02-02,6,46,0,82,a6,154.76785027135872,0.0,0.0,154.76785027135872
2025-02-02,6,47,0,83,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,48,0,84,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,49,0,85,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,50,0,86,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,51,0,87,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,52,0,88,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,53,0,89,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,54,0,90,a6,1214.6051066323782,0.0,0.0,1214.6051066323782
2025-02-02,6,55,0,91,a6,1251.2235696841535,0.0,0.0,1251.2235696841535
2025-02-02,6,56,0,92,a6,1294.0654583308287,0.0,0.0,1294.0654583308287
2025-02-02,6,57,0,93,a6,943.0137380944402,0.0,0.0,943.0137380944402
2025-02-02,6,58,0,94,a6,657.5279264252356,0.0,0.0,657.5279264252356
2025-02-02,6,59,0,95,a6,678.8369884934318,0.0,0.0,678.8369884934318
2025-02-02,6,60,0,96,a6,702.63311323217,0.0,0.0,702.63311323217
2025-02-02,6,61,0,97,a6,775.3065644576391,0.0,0.0,775.3065644576391
2025-02-02,6,62,0,98,a6,789.085924212055,0.0,0.0,789.085924212055
2025-02-02,6,63,0,99,a6,825.2018909366708,0.0,0.0,825.2018909366708
2025-02-02,6,64,0,100,a6,875.6670539426486,0.0,0.0,875.6670539426486
2025-02-02,6,65,0,101,a6,935.171566757302,0.0,0.0,935.171566757302
2025-02-02,6,66,0,102,a6,987.5464938767942,0.0,0.0,987.5464938767942
2025-02-02,6,67,0,103,a6,1035.503400506536,0.0,0.0,1035.503400506536
2025-02-02,6,68,0,104,a6,1025.0320394779042,0.0,0.0,1025.0320394779042
2025-02-02,6,69,0,105,a6,1039.998985175275,0.0,0.0,1039.998985175275
2025-02-02,6,70,0,106,a6,1075.4240270276587,0.0,0.0,1075.4240270276587
2025-02-02,6,71,0,107,a6,938.2987197369384,0.0,0.0,938.2987197369384
2025-02-02,6,72,0,108,a6,688.5135200620404,0.0,0.0,688.5135200620404
2025-02-02,6,73,0,109,a6,690.9188084998787,0.0,0.0,690.9188084998787
2025-02-02,6,74,0,110,a6,720.5600447977885,0.0,0.0,720.5600447977885
2025-02-02,6,75,0,111,a6,691.7465826373679,0.0,0.0,691.7465826373679
2025-02-02,6,76,0,112,a6,693.460947866548,0.0,0.0,693.460947866548
2025-02-02,6,77,0,113,a6,663.1766334790406,0.0,0.0,663.1766334790406
2025-02-02,6,78,0,114,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,79,0,115,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,80,0,116,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,81,0,117,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,82,0,118,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,83,0,119,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,84,0,120,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,85,0,121,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,86,0,122,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,87,0,123,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,88,0,124,a6,0.0,-0.0,0.0,0.0
2025-02-02,6,89,0,125,a6,714.3003183929069,0.0,0.0,714.3003183929069
2025-02-02,6,90,0,126,a6,746.4716946533438,0.0,0.0,746.4716946533438
2025-02-02,6,91,0,127,a6,726.9109481499887,0.0,0.0,726.9109481499887
2025-02-02,6,92,0,128,a6,692.0739142886652,0.0,0.0,692.0739142886652
2025-02-02,6,93,0,129,a6,719.8672647235428,0.0,0.0,719.8672647235428
2025-02-02,6,94,0,130,a6,764.3671515827994,0.0,0.0,764.3671515827994
2025-02-02,6,95,0,131,a6,740.3905050350285,0.0,0.0,740.3905050350285
2025-02-02,6,96,0,132,a6,1356.0424636983553,0.0,0.0,1356.0424636983553
2025-02-02,6,97,0,133,a6,1358.8860985451279,0.0,0.0,1358.8860985451279
2025-02-02,6,98,0,134,a6,575.3235139501613,0.0,0.0,575.3235139501613
2025-02-02,6,99,0,135,a6,1308.9618589665106,0.0,0.0,1308.9618589665106
2025-02-02,6,100,0,136,a6,1356.4829395965671,0.0,0.0,1356.4829395965671
2025-02-02,6,101,0,137,a6,1322.8425300774736,0.0,0.0,1322.8425300774736
2025-02-02,6,102,0,138,a6,1309.3066795814607,0.0,0.0,1309.3066795814607
2025-02-02,6,103,0,139,a6,1354.2043957087608,0.0,0.0,1354.2043957087608
2025-02-02,6,104,0,140,a6,1374.7276408687353,0.0,0.0,1374.7276408687353
2025-02-02,6,105,0,141,a6,1358.1425515416702,0.0,0.0,1358.1425515416702
2025-02-02,6,106,0,142,a6,1351.5674490422684,0.0,0.0,1351.5674490422684
2025-02-02,6,107,0,143,a6,1350.5656407372935,0.0,0.0,1350.5656407372935
2025-02-02,6,108,0,144,a6,1205.266779311718,0.0,0.0,1205.266779311718
2025-02-02,6,109,1,1,gtilde,581.8773859470207,,,
2025-02-02,6,110,1,2,gtilde,583.5039456595546,,,
2025-02-02,6,111,1,3,gtilde,597.1094433532866,,,
2025-02-02,6,112,1,4,gtilde,612.0172522991691,,,
2025-02-02,6,113,1,5,gtilde,628.2288909109881,,,
2025-02-02,6,114,1,6,gtilde,639.7410015016901,,,
2025-02-02,6,115,1,7,gtilde,634.6110077341134,,,
2025-02-02,6,116,1,8,gtilde,637.5808675308517,,,
2025-02-02,6,117,1,9,gtilde,643.2607481523979,,,
2025-02-02,6,118,1,10,gtilde,633.1237817392366,,,
2025-02-02,6,119,1,11,gtilde,626.1655697212738,,,
2025-02-02,6,120,1,12,gtilde,628.5286695802532,,,
2025-02-02,6,121,1,13,gtilde,635.7622103177076,,,
2025-02-02,6,122,1,14,gtilde,640.1725744607229,,,
2025-02-02,6,123,1,15,gtilde,654.5343184788492,,,
2025-02-02,6,124,1,16,gtilde,630.6198389977867,,,
2025-02-02,6,125,1,17,gtilde,651.7675802415473,,,
2025-02-02,6,126,1,18,gtilde,696.123824373927,,,
2025-02-02,6,127,1,19,gtilde,658.902485717468,,,
