date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-02-04,6,rolling,10787.155847464914,49152.47123274713,30,Optimal,0.4390674000023864,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11808,0,
2025-02-04,18,rolling,10040.0,46803.49545502597,30,Optimal,0.5949181000032695,False,False,1.1368683772161603e-13,5.115907697472721e-12,0.0,0.0,1.1368683772161603e-13,12234,0,
2025-02-05,0,original,9653.928103819653,49774.25576770273,30,Optimal,0.8154131000046618,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,13435,0,
2025-02-05,6,rolling,10194.618898913921,49673.34163698536,30,Optimal,0.4127382000006037,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11704,0,
2025-02-05,18,rolling,10735.91853152298,45389.78533610676,30,Optimal,0.6442154999967897,False,False,1.1368683772161603e-13,2.042810365310288e-12,0.0,0.0,1.1368683772161603e-13,12569,0,
2025-02-06,0,original,9770.58564441771,50622.87343056731,30,Optimal,1.020630600003642,False,False,1.1368683772161603e-13,5.7980287238024175e-12,0.0,0.0,0.0,15659,0,
2025-02-06,6,rolling,10682.471760375407,47074.33501849643,30,Optimal,0.4413606999878539,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,11389,0,
2025-02-06,18,rolling,10720.955119259956,20925.748182706768,30,Optimal,0.339984899997944,False,False,1.1368683772161603e-13,9.379164112033322e-13,0.0,0.0,1.1368683772161603e-13,11292,0,
2025-02-07,0,original,9864.395808392332,17036.733246080905,30,Optimal,0.4505448999989312,False,False,1.1368683772161603e-13,1.751487843648647e-12,0.0,0.0,0.0,11390,0,
2025-02-07,6,rolling,9821.082796018954,17006.320565133945,30,Optimal,0.33090629999060184,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10327,0,
2025-02-07,18,rolling,10290.618518518519,14153.64548614535,30,Optimal,0.34615820000180975,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,10952,0,
2025-02-08,0,original,10116.537459201278,14826.485607754086,30,Optimal,0.3211670000018785,False,False,2.8517299632824233e-11,3.664768488675918e-11,0.0,0.0,0.0,10842,0,
2025-02-08,6,rolling,8625.375941172257,18289.845986002176,30,Optimal,0.28172310000809375,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,10178,0,
2025-02-08,18,rolling,9940.92322430194,38100.77653276862,30,Optimal,0.5144048999936786,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11909,0,
2025-02-09,0,original,9661.110311956953,48365.95644735876,30,Optimal,0.952791999996407,False,False,1.1368683772161603e-13,2.0463630789890885e-12,0.0,0.0,0.0,14416,0,
2025-02-09,6,rolling,10745.90425577099,47546.293267529545,30,Optimal,0.4764807000028668,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11454,0,
2025-02-09,18,rolling,10417.183682041792,43431.65030976492,30,Optimal,0.5293786999973236,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11974,0,
2025-02-10,0,original,9563.330583565803,48175.72888774165,30,Optimal,0.8413876999984495,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,13263,0,
