date,t,g0_kwh,geff_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_soc_kwh,ana_charge_kwh,ana_discharge_kwh,ana_emergency_kwh,ana_unused_kwh,ana_soc_kwh
2025-03-30,96,469.9807691514927,442.3842404977954,41.70924049779488,0.0,0.0,5.826450433232822e-13,10594.542734739352,41.70924049779546,0.0,0.0,0.0,10594.542734739352
2025-03-30,97,583.1252876298319,560.2871771368905,143.85916047022369,0.0,0.0,1.7053025658242404e-13,10724.015979162554,143.85916047022386,0.0,0.0,0.0,10724.015979162554
2025-03-30,98,586.8879666072868,581.0039682944902,84.42668981938469,0.0,0.0,53.115345141772096,10800.0,84.42668981938469,0.0,0.0,53.115345141772096,10800.0
2025-03-30,99,593.6531991376758,593.6531991376758,0.0,0.0,0.0,90.50653247100911,10800.0,0.0,0.0,0.0,90.50653247100911,10800.0
2025-03-30,100,666.6638167897023,662.809361880154,0.0,0.0,0.0,109.87467854682063,10800.0,0.0,0.0,0.0,109.87467854682063,10800.0
2025-03-30,101,720.1478198354179,715.9405622536029,0.0,0.0,0.0,96.91044558693625,10800.0,0.0,0.0,0.0,96.91044558693625,10800.0
2025-03-30,102,742.817361367081,723.3657584033633,0.0,0.0,0.0,24.798675070029958,10800.0,0.0,0.0,0.0,24.798675070029958,10800.0
2025-03-30,103,781.2315415726733,781.2315415726733,0.0,0.0,0.0,29.396908239340064,10800.0,0.0,0.0,0.0,29.396908239340064,10800.0
2025-03-30,104,820.5817078659852,820.5817078659852,0.0,0.0,0.0,38.51130786598537,10800.0,0.0,0.0,0.0,38.51130786598537,10800.0
2025-03-30,105,860.6734730205854,860.6734730205854,0.0,0.0,0.0,18.028056353918828,10800.0,0.0,0.0,0.0,18.028056353918828,10800.0
2025-03-30,106,929.5328024207955,929.5328024207955,0.0,23.044547579205027,0.0,6.359357485052897e-13,10774.394947134217,0.0,23.04454757920439,0.0,0.0,10774.394947134217
2025-03-30,107,839.8569619744679,839.8569619744679,0.0,16.476971358865196,2.0250467969162855e-13,0.0,10756.087201179922,0.0,16.4769713588654,0.0,0.0,10756.087201179922
2025-03-30,108,643.8099559853856,643.8099559853856,0.0,3.5554606812809655,6.794564910705958e-14,0.0,10752.136689311832,0.0,3.5554606812810334,0.0,0.0,10752.136689311832
2025-03-30,109,643.5302372212371,643.5302372212371,0.0,44.98149611209574,3.836930773104541e-13,0.0,10702.157249187281,0.0,44.981496112096124,0.0,0.0,10702.157249187281
2025-03-30,110,674.4136483557608,674.4136483557608,0.0,83.26028497757325,0.0,7.531752999057062e-13,10609.645821434422,0.0,83.2602849775725,0.0,0.0,10609.645821434422
2025-03-30,111,684.6664837552087,684.6664837552087,0.0,53.353516244790626,6.821210263296962e-13,0.0,10550.364136717988,0.0,53.35351624479131,0.0,0.0,10550.364136717988
2025-03-30,112,689.0387454953225,689.0387454953225,0.0,37.73672117134356,5.684341886080801e-13,0.0,10508.434446527606,0.0,37.73672117134413,0.0,0.0,10508.434446527606
2025-03-30,113,522.0660115697351,450.4865976753963,0.0,263.9344023246044,0.0,7.389644451905042e-13,10215.173999500268,0.0,263.93440232460364,0.0,0.0,10215.173999500268
2025-03-30,114,0.0,0.0,0.0,708.5399999999998,1.1368683772161603e-13,0.0,9427.907332833602,0.0,708.54,0.0,0.0,9427.907332833602
2025-03-30,115,0.0,0.0,0.0,738.3841166666671,0.0,4.547473508864641e-13,8607.480536537305,0.0,738.3841166666666,0.0,0.0,8607.480536537305
2025-03-30,116,0.0,0.0,0.0,731.8794833333337,0.0,4.547473508864641e-13,7794.281110611379,0.0,731.8794833333333,0.0,0.0,7794.281110611379
2025-03-30,117,0.0,0.0,0.0,692.5049999999999,0.0,0.0,7024.831110611379,0.0,692.5049999999999,0.0,0.0,7024.831110611379
2025-03-30,118,0.0,0.0,0.0,697.9719166666667,0.0,1.1368683772161603e-13,6249.306758759527,0.0,697.9719166666666,0.0,0.0,6249.306758759527
2025-03-30,119,0.0,0.0,0.0,717.861683333333,3.410605131648481e-13,0.0,5451.682666166935,0.0,717.8616833333333,0.0,0.0,5451.682666166935
2025-03-30,120,0.0,0.0,0.0,718.0200000000002,0.0,2.2737367544323206e-13,4653.8826661669345,0.0,718.02,0.0,0.0,4653.8826661669345
2025-03-30,121,0.0,0.0,0.0,698.8777166666665,1.1368683772161603e-13,0.0,3877.3518698706384,0.0,698.8777166666666,0.0,0.0,3877.3518698706384
2025-03-30,122,0.0,0.0,0.0,699.4412833333334,0.0,1.1368683772161603e-13,3100.194888389157,0.0,699.4412833333333,0.0,0.0,3100.194888389157
2025-03-30,123,0.0,0.0,0.0,720.7633333333333,0.0,0.0,2299.346740241009,0.0,720.7633333333333,0.0,0.0,2299.346740241009
2025-03-30,124,0.0,0.0,0.0,725.2655333333332,1.1368683772161603e-13,0.0,1493.4961476484164,0.0,725.2655333333333,0.0,0.0,1493.4961476484164
2025-03-30,125,708.2987359774071,705.166726956635,0.0,5.657356376698295,0.0,9.14823772291129e-14,1487.2101961187516,0.0,5.657356376698203,0.0,0.0,1487.2101961187516
2025-03-30,126,756.3988734649463,756.3988734649463,56.703873464946355,0.0,0.0,0.0,1538.2436822372033,56.703873464946355,0.0,0.0,0.0,1538.2436822372033
2025-03-30,127,739.6325250997511,739.6325250997511,24.66945843308445,0.0,4.973799150320701e-14,0.0,1560.4461948269793,24.6694584330844,0.0,0.0,0.0,1560.4461948269793
2025-03-30,128,734.9962572490342,734.9962572490342,9.915290582367662,0.0,1.0125233984581428e-13,0.0,1569.3699563511102,9.915290582367561,0.0,0.0,0.0,1569.3699563511102
2025-03-30,129,747.2139111420076,747.2139111420076,16.192244475341038,0.0,3.907985046680551e-14,0.0,1583.9429763789171,16.192244475341,0.0,0.0,0.0,1583.9429763789171
2025-03-30,130,747.1167062538274,747.1167062538274,0.9492062538273178,0.0,0.0,3.7969627442180354e-14,1584.7972620073617,0.9492062538273558,0.0,0.0,0.0,1584.7972620073617
2025-03-30,131,673.7046894634034,673.7046894634034,16.289772796736894,0.0,1.2434497875801753e-13,0.0,1599.458057524425,16.28977279673677,0.0,0.0,0.0,1599.458057524425
2025-03-30,132,1339.335771836953,1339.335771836953,809.4024385036194,0.0,0.0,3.410605131648481e-13,2327.9202521776824,809.4024385036197,0.0,0.0,0.0,2327.9202521776824
2025-03-30,133,1359.5897712478732,1359.5897712478732,806.6182712478733,0.0,1.1368683772161603e-13,0.0,3053.8766963007683,806.6182712478732,0.0,0.0,0.0,3053.8766963007683
2025-03-30,134,597.4714013101129,597.4714013101129,19.29300131011284,0.0,0.0,7.460698725481052e-14,3071.24039747987,19.293001310112913,0.0,0.0,0.0,3071.24039747987
2025-03-30,135,1342.8256166762762,1342.8256166762762,797.2089500096096,0.0,0.0,1.1368683772161603e-13,3788.7284524885185,797.2089500096097,0.0,0.0,0.0,3788.7284524885185
2025-03-30,136,1371.2699293412154,1371.2699293412154,828.5837460078816,0.0,0.0,5.684341886080801e-13,4534.453823895612,828.5837460078822,0.0,0.0,0.0,4534.453823895612
2025-03-30,137,1375.250863074801,1375.250863074801,828.1993797414674,0.0,0.0,2.2737367544323206e-13,5279.833265662933,828.1993797414676,0.0,0.0,0.0,5279.833265662933
2025-03-30,138,1356.8820008932485,1356.8820008932485,817.5970008932483,0.0,0.0,2.2737367544323206e-13,6015.670566466856,817.5970008932485,0.0,0.0,0.0,6015.670566466856
2025-03-30,139,1348.72096913846,1348.72096913846,814.4743524717937,0.0,2.2737367544323206e-13,0.0,6748.697483691471,814.4743524717935,0.0,0.0,0.0,6748.697483691471
2025-03-30,140,1370.2167075545412,1370.2167075545412,817.0382075545411,0.0,0.0,1.1368683772161603e-13,7484.031870490558,817.0382075545413,0.0,0.0,0.0,7484.031870490558
2025-03-30,141,1362.5772208336577,1362.5772208336577,782.757220833658,0.0,2.2737367544323206e-13,0.0,8188.51336924085,782.7572208336578,0.0,0.0,0.0,8188.51336924085
2025-03-30,142,1358.0659675493216,1358.0659675493216,781.4659175493206,0.0,0.0,1.0231815394945443e-12,8891.832695035238,781.4659175493216,0.0,0.0,0.0,8891.832695035238
2025-03-30,143,1302.1942798077966,1302.1942798077966,728.0056131411301,0.0,1.1368683772161603e-13,0.0,9547.037746862256,728.00561314113,0.0,0.0,0.0,9547.037746862256
2025-03-30,144,1168.9644985468328,1168.9644985468328,582.1811652135005,0.0,1.0231815394945443e-12,0.0,10071.000795554406,582.1811652134995,0.0,0.0,0.0,10071.000795554406
2025-03-31,1,600.0392494691154,600.0392494691154,4.1005328024483685,0.0,0.0,3.2862601528904634e-13,10074.69127507661,4.100532802448697,0.0,0.0,0.0,10074.69127507661
2025-03-31,2,582.0183730469421,582.0183730469421,0.0,7.20054361972434,2.7267077484793845e-13,0.0,10066.690671054694,0.0,7.200543619724613,0.0,0.0,10066.690671054694
2025-03-31,3,573.1697295189009,573.1697295189009,0.12639618556729854,0.0,0.0,3.158029393546258e-13,10066.804427621704,0.12639618556761434,0.0,0.0,0.0,10066.804427621704
2025-03-31,4,576.5380852470201,576.5380852470201,8.879368580352699,0.0,0.0,8.72191208145523e-13,10074.795859344022,8.879368580353571,0.0,0.0,0.0,10074.795859344022
2025-03-31,5,575.6458133415839,575.6458133415839,0.0,3.9780366584156583,3.863576125695545e-13,0.0,10070.375818612449,0.0,3.9780366584160447,0.0,0.0,10070.375818612449
2025-03-31,6,566.1429668904217,566.1429668904217,0.0,21.212033109578442,0.0,1.1368683772161603e-13,10046.80689293514,0.0,21.21203310957833,0.0,0.0,10046.80689293514
2025-03-31,7,552.5113731905083,552.5113731905083,0.0,10.512860142824684,3.6415315207705135e-13,0.0,10035.12593722089,0.0,10.512860142825048,0.0,0.0,10035.12593722089
2025-03-31,8,555.7098271136449,555.7098271136449,5.633010446977601,0.0,0.0,6.31494856406789e-13,10040.19564662317,5.633010446978233,0.0,0.0,0.0,10040.19564662317
2025-03-31,9,556.4595963627175,556.4595963627175,0.0,10.682070303948967,1.3677947663381929e-13,0.0,10028.326679618782,0.0,10.682070303949104,0.0,0.0,10028.326679618782
2025-03-31,10,579.7595850372526,579.7595850372526,0.0,11.82533162941436,0.0,2.504663143554353e-13,10015.187422252766,0.0,11.825331629414109,0.0,0.0,10015.187422252766
2025-03-31,11,615.7515373877789,615.7515373877789,8.126220721112784,0.0,5.933031843596837e-13,0.0,10022.501020901767,8.12622072111219,0.0,0.0,0.0,10022.501020901767
2025-03-31,12,607.3104343970198,607.3104343970198,0.0,0.8895656029799284,2.2737367544323206e-13,0.0,10021.512614676234,0.0,0.8895656029801557,0.0,0.0,10021.512614676234
2025-03-31,13,593.7774240399393,593.7774240399393,0.0,3.196725960060758,0.0,6.838973831690964e-14,10017.960696942833,0.0,3.1967259600606894,0.0,0.0,10017.960696942833
2025-03-31,14,595.6164141760186,595.6164141760186,2.4223141760194267,0.0,7.958078640513122e-13,0.0,10020.14077970125,2.422314176018631,0.0,0.0,0.0,10020.14077970125
2025-03-31,15,592.9762387188812,592.9762387188812,0.26123871888153694,0.0,2.778888230636767e-13,0.0,10020.375894548244,0.26123871888125905,0.0,0.0,0.0,10020.375894548244
2025-03-31,16,582.5422917685254,582.5422917685254,5.559941768525379,0.0,0.0,1.2434497875801753e-14,10025.379842139917,5.559941768525391,0.0,0.0,0.0,10025.379842139917
2025-03-31,17,584.7283589158911,584.7283589158911,8.07997558255819,0.0,3.5349501104064984e-13,0.0,10032.65182016422,8.079975582557836,0.0,0.0,0.0,10032.65182016422
2025-03-31,18,596.6641633302663,596.6641633302663,7.5074966636000475,0.0,3.659295089164516e-13,0.0,10039.40856716146,7.507496663599682,0.0,0.0,0.0,10039.40856716146
2025-03-31,19,590.084818973794,590.084818973794,7.796752307127059,0.0,0.0,2.9043434324194095e-13,10046.425644237874,7.796752307127349,0.0,0.0,0.0,10046.425644237874
2025-03-31,20,570.2585699086234,570.2585699086234,0.0,16.061813424710635,0.0,6.821210263296962e-13,10028.579184877084,0.0,16.061813424709953,0.0,0.0,10028.579184877084
2025-03-31,21,587.9728083952334,587.9728083952334,0.0,12.143858271432691,4.547473508864641e-13,0.0,10015.086009019937,0.0,12.143858271433146,0.0,0.0,10015.086009019937
2025-03-31,22,619.7039587339113,619.7039587339113,30.363608733910546,0.0,0.0,8.597567102697212e-13,10042.413256880456,30.363608733911406,0.0,0.0,0.0,10042.413256880456
2025-03-31,23,609.2090276024003,609.2090276024003,32.93477760240017,0.0,0.0,1.7763568394002505e-13,10072.054556722616,32.934777602400345,0.0,0.0,0.0,10072.054556722616
2025-03-31,24,590.2299533363563,590.2299533363563,9.451620003023384,0.0,4.0323300254385686e-13,0.0,10080.561014725337,9.451620003022981,0.0,0.0,0.0,10080.561014725337
2025-03-31,25,603.4769052391941,603.4769052391941,7.550105239194332,0.0,1.509903313490213e-13,0.0,10087.356109440612,7.550105239194181,0.0,0.0,0.0,10087.356109440612
2025-03-31,26,616.0864652447079,616.0864652447079,36.75084857804096,0.0,0.0,3.552713678800501e-13,10120.43187316085,36.750848578041314,0.0,0.0,0.0,10120.43187316085
2025-03-31,27,588.0359036339248,588.0359036339248,33.33923696725833,0.0,1.1368683772161603e-13,0.0,10150.437186431382,33.339236967258216,0.0,0.0,0.0,10150.437186431382
2025-03-31,28,595.9333813316,595.9333813316,6.421797998266103,0.0,0.0,5.941913627793838e-13,10156.216804629821,6.4217979982666975,0.0,0.0,0.0,10156.216804629821
2025-03-31,29,604.3258869351075,604.3258869351075,0.0,24.862646398225845,0.0,2.4868995751603507e-14,10128.591641965126,0.0,24.86264639822582,0.0,0.0,10128.591641965126
2025-03-31,30,615.1417763138886,615.1417763138886,0.0,9.86655701944419,5.222489107836736e-13,0.0,10117.62880083241,0.0,9.866557019444713,0.0,0.0,10117.62880083241
2025-03-31,31,621.3168454670566,621.3168454670566,36.04836213372336,0.0,1.4210854715202004e-14,0.0,10150.072326752761,36.048362133723344,0.0,0.0,0.0,10150.072326752761
2025-03-31,32,617.1107691358217,617.1107691358217,0.0,0.0,0.0,24.413452469155004,10150.072326752761,24.413452469155004,0.0,0.0,0.0,10172.044433975001
2025-03-31,33,616.7067655342515,616.7067655342515,0.0,10.11156779908215,0.0,4.1033842990145786e-13,10138.837251420448,0.0,10.11156779908174,0.0,0.0,10160.809358642688
2025-03-31,34,1400.6187586675896,1400.6187586675896,734.6252761995028,0.0,0.0,60.40621580142022,10800.0,710.2118237303471,0.0,0.0,84.8196682705759,10800.0
2025-03-31,35,624.8070744322324,624.8070744322324,0.0,57.39277556776706,3.836930773104541e-13,0.0,10736.230249369148,0.0,57.392775567767444,0.0,0.0,10736.230249369148
2025-03-31,36,0.0,0.0,0.0,796.0470833333326,6.821210263296962e-13,0.0,9851.73349010989,0.0,796.0470833333333,0.0,0.0,9851.73349010989
2025-03-31,37,0.0,0.0,0.0,729.4872333333336,0.0,4.547473508864641e-13,9041.192119739519,0.0,729.4872333333332,0.0,0.0,9041.192119739519
2025-03-31,38,0.0,0.0,0.0,653.3251666666658,7.958078640513122e-13,0.0,8315.275267887668,0.0,653.3251666666666,0.0,0.0,8315.275267887668
2025-03-31,39,0.0,0.0,0.0,634.6929166666663,3.410605131648481e-13,0.0,7610.060916035816,0.0,634.6929166666666,0.0,0.0,7610.060916035816
2025-03-31,40,0.0,0.0,0.0,571.4577333333331,1.1368683772161603e-13,0.0,6975.10787899878,0.0,571.4577333333332,0.0,0.0,6975.10787899878
2025-03-31,41,0.0,0.0,0.0,498.6821333333335,0.0,1.7053025658242404e-13,6421.01661973952,0.0,498.68213333333335,0.0,0.0,6421.01661973952
2025-03-31,42,0.0,0.0,0.0,442.2904166666667,0.0,1.1368683772161603e-13,5929.582823443224,0.0,442.2904166666666,0.0,0.0,5929.582823443224
2025-03-31,43,0.0,0.0,0.0,390.86696666666694,0.0,2.2737367544323206e-13,5495.286193813594,0.0,390.8669666666667,0.0,0.0,5495.286193813594
2025-03-31,44,0.0,0.0,0.0,363.1299499999997,1.7053025658242404e-13,0.0,5091.808471591372,0.0,363.1299499999999,0.0,0.0,5091.808471591372
2025-03-31,45,212.52452225468593,212.52452225468593,0.0,99.945061078647,3.410605131648481e-13,0.0,4980.758403726209,0.0,99.94506107864734,0.0,0.0,4980.758403726209
2025-03-31,46,220.81063015760193,220.81063015760193,27.478896824268304,0.0,0.0,1.9895196601282805e-13,5005.48941086805,27.478896824268503,0.0,0.0,0.0,5005.48941086805
2025-03-31,47,0.0,0.0,0.0,241.8066166666671,0.0,3.694822225952521e-13,4736.815392349531,0.0,241.80661666666674,0.0,0.0,4736.815392349531
2025-03-31,48,0.0,0.0,0.0,400.50166666666667,0.0,1.1368683772161603e-13,4291.813540497679,0.0,400.50166666666655,0.0,0.0,4291.813540497679
2025-03-31,49,0.0,0.0,0.0,363.55259999999976,1.1368683772161603e-13,0.0,3887.866207164346,0.0,363.55259999999987,0.0,0.0,3887.866207164346
2025-03-31,50,0.0,0.0,0.0,282.2552166666666,0.0,1.7053025658242404e-13,3574.249299756939,0.0,282.25521666666646,0.0,0.0,3574.249299756939
2025-03-31,51,0.0,0.0,0.0,249.8179166666665,2.842170943040401e-14,0.0,3296.673836793976,0.0,249.81791666666652,0.0,0.0,3296.673836793976
2025-03-31,52,0.0,0.0,0.0,199.78504999999996,0.0,0.0,3074.6904479050872,0.0,199.78504999999996,0.0,0.0,3074.6904479050872
2025-03-31,53,0.0,0.0,0.0,132.46196666666643,8.526512829121202e-14,0.0,2927.5104849421245,0.0,132.4619666666665,0.0,0.0,2927.5104849421245
2025-03-31,54,0.0,0.0,0.0,63.98583333333331,0.0,1.3500311979441904e-13,2856.415114571754,0.0,63.985833333333176,0.0,0.0,2856.415114571754
2025-03-31,55,0.0,0.0,0.0,5.281399999999713,1.3589129821411916e-13,0.0,2850.5468923495323,0.0,5.281399999999849,0.0,0.0,2850.5468923495323
2025-03-31,56,0.0,0.0,42.035250000000005,0.0,9.947598300641403e-14,0.0,2888.3786173495323,42.035249999999905,0.0,0.0,0.0,2888.3786173495323
2025-03-31,57,0.0,0.0,70.56375000000016,0.0,1.2789769243681803e-13,0.0,2951.8859923495324,70.56375000000003,0.0,0.0,0.0,2951.8859923495324
2025-03-31,58,0.0,0.0,73.6651833333331,0.0,0.0,1.8474111129762605e-13,3018.1846573495322,73.66518333333329,0.0,0.0,0.0,3018.1846573495322
2025-03-31,59,0.0,0.0,79.39841666666679,0.0,0.0,9.947598300641403e-14,3089.6432323495324,79.39841666666689,0.0,0.0,0.0,3089.6432323495324
2025-03-31,60,0.0,0.0,109.33666666666694,0.0,1.2789769243681803e-13,0.0,3188.0462323495326,109.33666666666682,0.0,0.0,0.0,3188.0462323495326
2025-03-31,61,0.0,0.0,153.90375,0.0,5.684341886080802e-14,0.0,3326.5596073495326,153.90374999999995,0.0,0.0,0.0,3326.5596073495326
2025-03-31,62,0.0,0.0,145.32954999999978,0.0,0.0,1.4210854715202004e-13,3457.3562023495324,145.32954999999993,0.0,0.0,0.0,3457.3562023495324
2025-03-31,63,0.0,0.0,124.48833333333369,0.0,2.2737367544323206e-13,0.0,3569.3957023495327,124.48833333333346,0.0,0.0,0.0,3569.3957023495327
2025-03-31,64,0.0,0.0,203.37105000000014,0.0,1.7053025658242404e-13,0.0,3752.429647349533,203.37104999999997,0.0,0.0,0.0,3752.429647349533
2025-03-31,65,0.0,0.0,289.6781,0.0,1.1368683772161603e-13,0.0,4013.139937349533,289.67809999999986,0.0,0.0,0.0,4013.139937349533
2025-03-31,66,0.0,0.0,314.7516666666671,0.0,3.410605131648481e-13,0.0,4296.416437349533,314.7516666666668,0.0,0.0,0.0,4296.416437349533
2025-03-31,67,0.0,470.3345124605986,765.8867457939323,0.0,3.410605131648481e-13,0.0,4985.714508564072,765.8867457939319,0.0,0.0,0.0,4985.714508564072
2025-03-31,68,0.0,0.0,285.06388333333337,0.0,0.0,1.1368683772161603e-13,5242.272003564072,285.0638833333335,0.0,0.0,0.0,5242.272003564072
2025-03-31,69,0.0,0.0,294.75458333333336,0.0,2.2737367544323206e-13,0.0,5507.551128564072,294.75458333333313,0.0,0.0,0.0,5507.551128564072
2025-03-31,70,0.0,384.6034318130744,685.8079318130744,0.0,0.0,2.2737367544323206e-13,6124.778267195839,685.8079318130747,0.0,0.0,0.0,6124.778267195839
2025-03-31,71,376.45948633212123,437.22759466365676,773.7110779969902,0.0,0.0,0.0,6821.118237393131,773.7110779969902,0.0,0.0,0.0,6821.118237393131
2025-03-31,72,335.2244458713129,350.6334096581551,713.4384096581551,0.0,2.2737367544323206e-13,0.0,7463.21280608547,713.4384096581549,0.0,0.0,0.0,7463.21280608547
2025-03-31,73,350.238891379272,0.0,306.3446000000001,0.0,3.410605131648481e-13,0.0,7738.92294608547,306.3445999999998,0.0,0.0,0.0,7738.92294608547
2025-03-31,74,235.92764929944485,0.0,280.68244999999985,0.0,5.684341886080802e-14,0.0,7991.53715108547,280.6824499999998,0.0,0.0,0.0,7991.53715108547
2025-03-31,75,263.99115692246437,0.0,321.0649999999997,0.0,0.0,1.1368683772161603e-13,8280.49565108547,321.0649999999998,0.0,0.0,0.0,8280.49565108547
2025-03-31,76,372.00002221203175,299.0197571282923,640.7798071282923,0.0,0.0,0.0,8857.197477500933,640.7798071282923,0.0,0.0,0.0,8857.197477500933
2025-03-31,77,0.0,0.0,281.1698666666659,0.0,0.0,7.389644451905042e-13,9110.250357500932,281.1698666666666,0.0,0.0,0.0,9110.250357500932
2025-03-31,78,0.0,0.0,167.1512500000002,0.0,3.126388037344441e-13,0.0,9260.686482500932,167.1512499999999,0.0,0.0,0.0,9260.686482500932
2025-03-31,79,0.0,0.0,96.15255000000009,0.0,0.0,1.5631940186722204e-13,9347.223777500933,96.15255000000025,0.0,0.0,0.0,9347.223777500933
2025-03-31,80,0.0,0.0,107.15181666666669,0.0,0.0,2.5579538487363607e-13,9443.660412500933,107.15181666666695,0.0,0.0,0.0,9443.660412500933
2025-03-31,81,0.0,0.0,139.77083333333414,0.0,6.536993168992922e-13,0.0,9569.454162500933,139.77083333333348,0.0,0.0,0.0,9569.454162500933
2025-03-31,82,0.0,0.0,93.86944999999994,0.0,2.842170943040401e-14,0.0,9653.936667500933,93.86944999999992,0.0,0.0,0.0,9653.936667500933
2025-03-31,83,0.0,0.0,42.81741666666575,0.0,0.0,1.0089706847793423e-12,9692.472342500932,42.81741666666676,0.0,0.0,0.0,9692.472342500932
2025-03-31,84,0.0,0.0,18.035833333334367,0.0,1.0089706847793423e-12,0.0,9708.704592500933,18.035833333333358,0.0,0.0,0.0,9708.704592500933
2025-03-31,85,0.0,0.0,0.0,16.42169999999933,6.572520305780927e-13,0.0,9690.4582591676,0.0,16.421699999999987,0.0,0.0,9690.4582591676
2025-03-31,86,0.0,0.0,0.0,24.847200000000157,0.0,2.2737367544323206e-13,9662.8502591676,0.0,24.84719999999993,0.0,0.0,9662.8502591676
2025-03-31,87,0.0,0.0,0.0,40.85166666666646,3.410605131648481e-13,0.0,9617.45951842686,0.0,40.8516666666668,0.0,0.0,9617.45951842686
2025-03-31,88,0.0,0.0,0.0,96.71356658417407,37.87991674915925,0.0,9510.0,0.0,134.59348333333332,0.0,0.0,9467.911203612046
2025-03-31,89,0.0,0.0,0.0,0.0,177.49421666666672,0.0,9510.0,0.0,177.49421666666672,0.0,0.0,9270.69540731575
2025-03-31,90,124.28386175429137,124.28386175429137,0.0,0.0,43.386138245708594,0.0,9510.0,0.0,43.386138245708594,0.0,0.0,9222.48858704274
2025-03-31,91,217.90415026182382,217.90415026182382,0.0,0.0,4.6057330715093485,0.0,9510.0,0.0,4.6057330715093485,0.0,0.0,9217.371105852175
2025-03-31,92,146.60593640314323,146.60593640314323,0.0,0.0,88.59209693019011,0.0,9510.0,0.0,88.59209693019011,0.0,0.0,9118.935442596408
2025-03-31,93,239.32254414464353,239.32254414464353,14.251710811309344,0.0,0.0,7.460698725481052e-13,9522.826539730178,14.25171081131009,0.0,0.0,0.0,9131.761982326587
2025-03-31,94,279.4169682076139,279.4169682076139,0.0,0.0,46.939615125719456,0.0,9522.826539730178,0.0,46.939615125719456,0.0,0.0,9079.606854409121
2025-03-31,95,350.3324826713034,350.3324826713034,0.0,0.0,52.784083995363176,0.0,9522.826539730178,0.0,52.784083995363176,0.0,0.0,9020.957872192052
2025-03-31,96,461.79497650731594,461.79497650731594,55.55164317398319,0.0,5.897504706808832e-13,0.0,9572.823018586763,55.5516431739826,0.0,0.0,0.0,9070.954351048636
2025-03-31,97,520.4118983233116,520.4118983233116,93.00461498997821,0.0,9.947598300641403e-14,0.0,9656.527172077744,93.00461498997811,0.0,0.0,0.0,9154.658504539617
2025-03-31,98,517.8923397668899,517.8923397668899,23.340756433555928,0.0,0.0,7.638334409421077e-13,9677.533852867944,23.34075643355669,0.0,0.0,0.0,9175.665185329817
2025-03-31,99,539.1116051999373,539.1116051999373,0.0,0.0,50.39631146672923,0.0,9677.533852867944,0.0,50.39631146672923,0.0,0.0,9119.669283700117
2025-03-31,100,601.8341496342473,601.8341496342473,0.0,0.0,68.38385036575255,0.0,9677.533852867944,0.0,68.38385036575255,0.0,0.0,9043.68722773817
2025-03-31,101,662.8848636173436,662.8848636173436,0.0,0.0,51.43828638265643,0.0,9677.533852867944,0.0,51.43828638265643,0.0,0.0,8986.533576201886
2025-03-31,102,720.8402760279175,720.8402760279175,0.0,0.0,16.0801406387493,0.0,9677.533852867944,0.0,16.0801406387493,0.0,0.0,8968.666753269943
2025-03-31,103,769.72924739868,769.72924739868,0.0,0.0,4.0882192679866876,0.0,9677.533852867944,0.0,4.0882192679866876,0.0,0.0,8964.124287416624
2025-03-31,104,801.1943046168849,801.1943046168849,0.0,0.0,15.086078716448355,0.0,9677.533852867944,0.0,15.086078716448355,0.0,0.0,8947.361977731682
2025-03-31,105,846.1868367342486,846.1868367342486,0.0,0.0,31.74982993241815,0.0,9677.533852867944,0.0,31.74982993241815,0.0,0.0,8912.084388917883
2025-03-31,106,949.4027469920263,949.4027469920263,0.0,0.0,5.3952696746403035,0.0,9677.533852867944,0.0,5.3952696746403035,0.0,0.0,8906.08964483495
2025-03-31,107,849.5328573216739,849.5328573216739,0.0,0.0,2.0793260116594183,0.0,9677.533852867944,0.0,2.0793260116594183,0.0,0.0,8903.779282599773
2025-03-31,108,619.9691979193701,619.9691979193701,0.0,0.0,37.1812187472965,0.0,9677.533852867944,0.0,37.1812187472965,0.0,0.0,8862.466817325
2025-03-31,109,655.9926524917339,679.7098386392274,8.38692197256023,0.0,0.0,4.547473508864641e-13,9685.082082643248,8.386921972560685,0.0,0.0,0.0,8870.015047100303
2025-03-31,110,722.2194922383067,738.0975079491035,21.230257949102654,0.0,0.0,9.343636975245317e-13,9704.18931479744,21.23025794910359,0.0,0.0,0.0,8889.122279254496
2025-03-31,111,707.1662631474842,714.7114803547086,18.779813688041838,0.0,0.0,1.0302869668521453e-13,9721.091147116678,18.77981368804194,0.0,0.0,0.0,8906.024111573734
2025-03-31,112,703.3061681774659,714.8517543179868,32.033504317987536,0.0,6.821210263296962e-13,0.0,9749.921301002867,32.03350431798685,0.0,0.0,0.0,8934.854265459922
2025-03-31,113,438.61996582024835,710.0758485641535,12.990181897485956,0.0,0.0,9.2192919964873e-13,9761.612464710604,12.990181897486877,0.0,0.0,0.0,8946.54542916766
2025-03-31,114,0.0,0.0,0.0,712.6566666666671,0.0,5.684341886080801e-13,8969.771723969863,0.0,712.6566666666665,0.0,0.0,8154.704688426919
2025-03-31,115,0.0,0.0,0.0,697.1745333333334,0.0,1.1368683772161603e-13,8195.133353599493,0.0,697.1745333333333,0.0,0.0,7380.066318056549
