date,method,load_mae_kwh,load_rmse_kwh,load_bias_forecast_minus_actual_kwh,pv_mae_kwh,pv_rmse_kwh,pv_bias_forecast_minus_actual_kwh
2025-03-04,main_weighted_plus_30day_bias,16.847404558277233,20.569420384648733,-3.5181516466776626,20.955180650953988,41.0380241622021,-16.670435263047143
2025-03-05,baseline_recent3_equal_no_bias,16.906792824074078,21.16074042075617,-0.6068144290123543,35.946631442901236,64.2479975730999,-35.75379494598766
2025-03-05,main_weighted_plus_30day_bias,17.996492806327197,22.46183469116215,-3.5021478720576074,31.986103664422004,58.43941287474036,-28.979664507575762
2025-03-06,baseline_recent3_equal_no_bias,18.809357484567897,26.157183956130236,2.663006404320995,20.700035300925915,37.63975600735087,-19.38586902006172
2025-03-06,main_weighted_plus_30day_bias,19.600915992396487,26.82887258422361,-0.41758910980625114,16.747625006313122,28.804537571539147,-8.83804601290683
2025-03-07,baseline_recent3_equal_no_bias,321.40042364969133,350.2693267148024,321.40042364969133,15.466963580246905,31.195358246216433,0.7899433641975366
2025-03-07,main_weighted_plus_30day_bias,23.204515249088704,29.586993281480897,13.73454876767909,16.078762644500557,30.10247081559738,7.508703176907978
2025-03-08,baseline_recent3_equal_no_bias,210.0624438657407,231.17549646787396,209.24367843364197,16.42699386574073,30.748044890202976,-12.524824189814815
2025-03-08,main_weighted_plus_30day_bias,17.41223445245632,23.615139632939215,-5.215503426239015,18.155794023218288,32.80982765736182,-10.382816101641406
2025-03-09,baseline_recent3_equal_no_bias,211.5284442515432,232.43987786158831,-211.5284442515432,23.618583680555556,48.53868215506335,-16.91155543981482
2025-03-09,main_weighted_plus_30day_bias,17.87704757268653,22.29190627959674,-2.009046525942786,20.13985990214647,42.79717647090815,-10.125284486181254
2025-03-10,baseline_recent3_equal_no_bias,213.22021658950618,232.83419799325526,-213.22021658950618,27.84533506944443,61.239729982293355,20.129932137345676
2025-03-10,main_weighted_plus_30day_bias,21.087955308114076,25.511006103121634,-4.485807630269807,31.655006273849608,70.72269053003846,28.276499657687996
2025-03-11,baseline_recent3_equal_no_bias,103.41109506172837,116.08528557428315,-103.05068611111109,23.60402040895062,44.129943075344265,-7.268231520061729
2025-03-11,main_weighted_plus_30day_bias,18.32025388427222,23.009380822329526,-0.5059702897046832,25.777393298961837,49.197868479270404,-9.847550406846239
2025-03-12,baseline_recent3_equal_no_bias,15.945147415123465,19.964963232468115,-2.7803395447530943,24.29993202160495,43.72994340040797,-21.31717114197532
2025-03-12,main_weighted_plus_30day_bias,18.073558965840277,22.5379769460349,-5.999913407636934,19.41656678100449,35.83319851656253,-16.915840656565656
2025-03-13,baseline_recent3_equal_no_bias,17.244067978395076,24.022486933755772,-2.6781875000000053,33.437907677469134,62.85377312658985,16.350352121913577
2025-03-13,main_weighted_plus_30day_bias,18.218613330286807,25.06383944835611,-4.907480765809158,38.362568190937154,76.394279554413,26.750053679854105
