date,t,source_right_end_label,physical_interval,price_yuan_per_kwh,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,plan_grid_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_emergency_kwh,analytical_unused_kwh,analytical_end_soc_kwh
2025-10-05,77,12:50,12:40-12:50,0.5682,987.1715999999999,1453.1410333333333,1010.3515940589143,1476.4887093434343,0.0,465.96943333333303,0.0,0.0,0.0,9909.37249,0.0,0.0,0.0,465.9694333333334,10800.0
2025-10-05,78,13:00,12:50-13:00,0.8279,1031.1433333333332,1471.725,1045.485510010446,1437.24875,0.0,345.14167777777806,0.0,0.0,95.43998888888865,10220.0,0.0,0.0,0.0,440.5816666666667,10800.0
2025-10-05,79,13:10,13:00-13:10,0.8636,1049.5535166666666,1438.5634166666664,1052.251224983756,1404.358366919192,0.0,266.6666666666667,0.0,0.0,122.3432333333331,10460.0,0.0,0.0,0.0,389.0098999999998,10800.0
2025-10-05,80,13:20,13:10-13:20,0.8416,1052.1739333333333,1366.43835,1041.3694788974747,1358.2170096464645,0.0,211.11111111111111,0.0,0.0,103.15330555555553,10650.0,0.0,0.0,0.0,314.26441666666665,10800.0
2025-10-05,81,13:30,13:20-13:30,0.8618,1041.3383333333331,1311.45625,1031.0614913055758,1291.7505681818182,0.0,122.22222222222221,0.0,0.0,147.8956944444446,10760.0,0.0,0.0,0.0,270.1179166666668,10800.0
2025-10-05,82,13:40,13:30-13:40,0.8623,1010.2033333333334,1317.73875,1031.9816520665042,1230.3812886868686,0.0,44.44444444444444,0.0,0.0,263.09097222222215,10800.0,0.0,0.0,0.0,307.5354166666666,10800.0
2025-10-05,83,13:50,13:40-13:50,0.9026,997.9222333333333,1295.8042999999998,1042.1363727996804,1211.3194278282829,0.0,0.0,0.0,0.0,297.88206666666645,10800.0,0.0,0.0,0.0,297.88206666666645,10800.0
2025-10-05,84,14:00,13:50-14:00,0.9754,1023.2566666666667,1228.4125,1048.0150557643283,1212.2317045454542,0.0,0.0,0.0,0.0,205.15583333333325,10800.0,0.0,0.0,0.0,205.15583333333325,10800.0
2025-10-05,85,14:10,14:00-14:10,1.0002,1064.8602166666665,1186.3689833333333,1036.029110039034,1173.7726508585858,0.0,0.0,0.0,0.0,121.50876666666682,10800.0,0.0,0.0,0.0,121.50876666666682,10800.0
2025-10-05,86,14:20,14:10-14:20,0.9978,1072.1972666666666,1168.66475,1025.080777932287,1135.0701303030303,0.0,0.0,0.0,0.0,96.46748333333335,10800.0,0.0,0.0,0.0,96.46748333333335,10800.0
2025-10-05,87,14:30,14:20-14:30,1.0271,1050.4633333333331,1145.1999999999998,1023.7454206131767,1111.1597727272726,0.0,0.0,0.0,0.0,94.73666666666668,10800.0,0.0,0.0,0.0,94.73666666666668,10800.0
2025-10-05,88,14:40,14:30-14:40,1.0906,1044.7955166666666,1088.2115333333331,1023.4638160006219,1073.8029605555555,0.0,0.0,0.0,0.0,43.416016666666565,10800.0,0.0,0.0,0.0,43.416016666666565,10800.0
2025-10-05,89,14:50,14:40-14:50,0.9376,1013.35095,1018.2852666666665,1021.3352577126643,1019.3466329292929,0.0,0.0,0.0,0.0,4.934316666666518,10800.0,0.0,0.0,0.0,4.934316666666518,10800.0
2025-10-05,90,15:00,14:50-15:00,0.6694,981.8399999999999,947.9312499999999,1016.7346476466672,953.2722916666665,232.28498307015855,0.0,0.0,0.0,198.3762330701585,10800.0,0.0,0.0,0.0,198.3762330701585,10800.0
2025-10-05,91,15:10,15:00-15:10,0.66,1024.8635666666667,875.9487999999999,1011.4790192653497,884.6071441919191,512.5059623472504,0.0,0.0,0.0,363.5911956805836,10800.0,0.0,0.0,0.0,363.5911956805836,10800.0
2025-10-05,92,15:20,15:10-15:20,0.7217,1056.6526166666665,825.8129166666665,1013.8014532369672,825.9384702020202,259.79758760935715,0.0,0.0,0.0,28.957887609357158,10800.0,0.0,0.0,0.0,28.957887609357158,10800.0
2025-10-05,93,15:30,15:20-15:30,0.7308,1041.7183333333332,791.63125,1017.0778756995101,771.5822348484846,326.28872317985804,0.0,0.0,0.0,76.20163984652481,10800.0,0.0,0.0,0.0,76.20163984652481,10800.0
2025-10-05,94,15:40,15:30-15:40,0.7534,1026.0287166666667,741.8917499999999,1007.2805391971103,705.5525091919193,374.45153841717945,0.0,0.0,0.0,90.31457175051264,10800.0,0.0,0.0,0.0,90.31457175051264,10800.0
2025-10-05,95,15:50,15:40-15:50,0.7823,1016.3607666666667,685.1462166666666,1005.3954642469819,646.083385959596,382.44012387933367,0.0,0.0,0.0,51.22557387933364,10800.0,0.0,0.0,0.0,51.22557387933364,10800.0
2025-10-05,96,16:00,15:50-16:00,0.8055,1018.415,629.125,1014.3238424161406,594.9145454545455,461.2589059304627,0.0,0.0,0.0,71.96890593046271,10800.0,0.0,0.0,0.0,71.96890593046271,10800.0
2025-10-05,97,16:10,16:00-16:10,0.8271,1036.8252666666667,569.4985166666667,1016.4141682277193,534.0140907070706,526.358506626875,0.0,0.0,0.0,59.031756626874994,10800.0,0.0,0.0,0.0,59.031756626874994,10800.0
2025-10-05,98,16:20,16:10-16:20,0.8519,1035.2430666666667,499.2256333333333,1019.2120804291177,467.3811319191919,574.3664513228499,0.0,0.0,0.0,38.34901798951648,10800.0,0.0,0.0,0.0,38.34901798951648,10800.0
2025-10-05,99,16:30,16:20-16:30,0.8791,1016.6783333333333,424.51249999999993,1021.651178587736,406.58801136363627,642.5587369509295,0.0,0.0,0.0,50.392903617596176,10800.0,0.0,0.0,0.0,50.392903617596176,10800.0
2025-10-05,100,16:40,16:30-16:40,0.9024,1016.4109333333333,359.3688333333333,1012.2725795894358,358.8212119191919,690.0320346461097,0.0,0.0,0.0,32.989934646109646,10800.0,0.0,0.0,0.0,32.989934646109646,10800.0
2025-10-05,101,16:50,16:40-16:50,0.9163,1002.5490499999999,294.46071666666666,999.1350395791867,307.2669129292929,726.8016183728287,0.0,0.0,0.0,18.71328503949553,10800.0,0.0,0.0,0.0,18.71328503949553,10800.0
2025-10-05,102,17:00,16:50-17:00,0.9264,984.835,229.25,1001.1404871062285,244.89321969696968,767.2650968627885,0.0,0.0,0.0,11.680096862788446,10800.0,0.0,0.0,0.0,11.680096862788446,10800.0
2025-10-05,103,17:10,17:00-17:10,0.9462,1006.8647833333332,173.80761666666666,1027.3309484000604,180.64619797979793,871.893458368078,0.0,0.0,0.0,38.83629170141148,10800.0,0.0,0.0,0.0,38.83629170141148,10800.0
2025-10-05,104,17:20,17:10-17:20,0.9742,1015.7072,121.75141666666667,1027.7705262135414,123.67928631313129,919.859499291125,0.0,0.0,0.0,25.903715957791633,10800.0,0.0,0.0,0.0,25.903715957791633,10800.0
2025-10-05,105,17:30,17:20-17:30,0.9862,1023.5416666666666,67.96875,1020.7158516844737,71.69450757575757,948.884357878206,0.0,6.688558788460978,0.0,0.0,10792.568268012821,0.0,6.688558788460682,0.0,0.0,10792.568268012821
2025-10-05,106,17:40,17:30-17:40,0.976,1066.6984166666666,17.997366666666665,1047.7116060472758,19.548092424242416,1057.5860876716404,8.257479985754292,0.0,0.0,0.6275576858861829,10800.0,8.257479985754292,0.0,0.0,0.6275576858861829,10800.0
2025-10-05,107,17:50,17:40-17:50,1.0742,933.8992333333333,0.0,924.6367973146533,0.0,923.9535989746907,0.0,9.945634358641838,0.0,0.0,10788.949295157065,0.0,9.945634358642565,0.0,0.0,10788.949295157065
2025-10-05,108,18:00,17:50-18:00,1.2313,700.1983333333333,0.0,709.9960070767313,0.0,700.0918237600221,0.0,0.10650957331090467,0.0,0.0,10788.83095118672,0.0,0.10650957331120026,0.0,0.0,10788.83095118672
2025-10-05,109,18:10,18:00-18:10,1.2561,675.0605666666667,0.7782166666666666,670.5942643272982,0.0,647.7133632941465,0.0,26.56898670585306,0.0,0.0,10759.309854846882,0.0,26.56898670585349,0.0,0.0,10759.309854846882
2025-10-05,110,18:20,18:10-18:20,1.2447,715.2343833333332,0.0,710.4480315690446,0.0,694.7657671729817,0.0,20.46861616035112,0.0,0.0,10736.566948002048,0.0,20.46861616035153,0.0,0.0,10736.566948002048
2025-10-05,111,18:30,18:20-18:30,1.2545,709.0116666666665,0.0,726.6217987516847,0.0,698.3882444846828,0.0,10.62342218198428,0.0,0.0,10724.76314557762,0.0,10.623422181983756,0.0,0.0,10724.76314557762
2025-10-05,112,18:40,18:30-18:40,1.2522,692.3041833333333,0.05586666666666666,714.5108623718289,0.011819292929292926,711.310308419401,19.061991752734887,0.0,0.0,0.0,10741.918938155082,19.061991752734457,0.0,0.0,0.0,10741.918938155082
2025-10-05,113,18:50,18:40-18:50,1.2881,695.6524,0.0,712.4632294803048,0.0,669.0970100722042,0.0,26.555389927795478,0.0,0.0,10712.41294934642,0.0,26.555389927795773,0.0,0.0,10712.41294934642
2025-10-05,114,19:00,18:50-19:00,1.3466,709.98,0.0,718.4513243573792,0.0,0.0,0.0,709.9800000000001,0.0,0.0,9923.546282679754,0.0,709.98,0.0,0.0,9923.546282679754
2025-10-05,115,19:10,19:00-19:10,1.3523,703.54805,0.004016666666666667,699.7349944748667,0.0008438383838383831,0.0,0.0,703.5440333333335,0.0,0.0,9141.830690087161,0.0,703.5440333333333,0.0,0.0,9141.830690087161
2025-10-05,116,19:20,19:10-19:20,1.3445,699.3584166666666,0.0,698.8829094525599,0.0,0.0,0.0,699.3584166666673,0.0,0.0,8364.765782679753,0.0,699.3584166666666,0.0,0.0,8364.765782679753
2025-10-05,117,19:30,19:20-19:30,1.3483,707.7950000000001,0.0,721.6487125376822,0.0,0.0,0.0,707.795,0.0,0.0,7578.326893790864,0.0,707.7950000000001,0.0,0.0,7578.326893790864
2025-10-05,118,19:40,19:30-19:40,1.349,713.2297166666667,0.0002833333333333333,728.9730956876966,1.0353535353535266e-05,0.0,0.0,713.2294333333336,0.0,0.0,6785.849745642716,0.0,713.2294333333334,0.0,0.0,6785.849745642716
2025-10-05,119,19:50,19:40-19:50,1.3473,704.12455,0.0,727.0626816663537,0.0,0.0,0.0,704.1245500000001,0.0,0.0,6003.489134531605,0.0,704.12455,0.0,0.0,6003.489134531605
2025-10-05,120,20:00,19:50-20:00,1.3482,700.1566666666665,0.0,728.2425105235325,0.0,0.0,0.0,700.1566666666665,0.0,0.0,5225.537282679753,0.0,700.1566666666665,0.0,0.0,5225.537282679753
2025-10-05,121,20:10,20:00-20:10,1.3513,730.4196833333333,0.0,735.3368979537564,0.0,0.0,0.0,730.4196833333334,0.0,0.0,4413.959856753827,0.0,730.4196833333333,0.0,0.0,4413.959856753827
2025-10-05,122,20:20,20:10-20:20,1.34,744.6330833333333,0.0,736.9101778068105,0.0,11.601026013980459,0.0,733.032057319353,0.0,0.0,3599.479793065657,0.0,733.0320573193528,0.0,0.0,3599.479793065657
2025-10-05,123,20:30,20:20-20:30,1.3489,730.5233333333333,0.0,728.9624503738172,0.0,0.0,0.0,730.5233333333333,0.0,0.0,2787.7872004730643,0.0,730.5233333333333,0.0,0.0,2787.7872004730643
2025-10-05,124,20:40,20:30-20:40,1.3952,724.0598,0.0,719.0913381589265,0.0,0.0,0.0,724.0598000000001,0.0,0.0,1983.2763115841753,0.0,724.0598,0.0,0.0,1983.2763115841753
2025-10-05,125,20:50,20:40-20:50,1.2226,722.2596333333332,0.0,717.1921037273892,0.0,696.2930583231475,0.0,25.966575010185604,0.0,0.0,1954.424561572858,0.0,25.966575010185693,0.0,0.0,1954.424561572858
2025-10-05,126,21:00,20:50-21:00,0.9332,729.7816666666665,0.0,725.7560528340198,0.0,788.9987479333729,59.21708126670637,0.0,0.0,0.0,2007.7199347128937,59.21708126670637,0.0,0.0,0.0,2007.7199347128937
2025-10-05,127,21:10,21:00-21:10,0.9068,756.7603333333333,0.0,736.7475216579412,0.0,764.7618168477098,8.00148351437656,0.0,0.0,0.0,2014.9212698758326,8.00148351437656,0.0,0.0,0.0,2014.9212698758326
2025-10-05,128,21:20,21:10-21:20,0.9371,765.2572666666666,0.0,732.8297907600592,0.0,745.550342382962,0.0,19.706924283704645,0.0,0.0,1993.024687338383,0.0,19.706924283704666,0.0,0.0,1993.024687338383
2025-10-05,129,21:30,21:20-21:30,0.9371,752.9116666666666,0.0,725.6820092883482,0.0,748.2691751508638,0.0,4.642491515802795,0.0,0.0,1987.8663634319355,0.0,4.642491515802817,0.0,0.0,1987.8663634319355
2025-10-05,130,21:40,21:30-21:40,0.9871,741.31875,0.0,729.8089267373206,0.0,725.5413430175215,0.0,15.777406982478466,0.0,0.0,1970.3359112291816,0.0,15.77740698247851,0.0,0.0,1970.3359112291816
2025-10-05,131,21:50,21:40-21:50,0.7764,662.0817,0.0,653.2227199551411,0.0,668.1932090386625,6.1115090386624615,0.0,0.0,0.0,1975.8362693639779,6.111509038662575,0.0,0.0,0.0,1975.8362693639779
2025-10-05,132,22:00,21:50-22:00,0.4209,545.7133333333334,0.0,541.3193666895022,0.0,1264.63456112764,718.9212277943064,0.0,0.0,0.0,2622.8653743788536,718.9212277943066,0.0,0.0,0.0,2622.8653743788536
2025-10-05,133,22:10,22:00-22:10,0.3859,510.99218333333334,0.0,541.7661276198373,0.0,1340.5217250963115,829.5295417629783,0.0,0.0,0.0,3369.441961965534,829.5295417629782,0.0,0.0,0.0,3369.441961965534
2025-10-05,134,22:20,22:10-22:20,0.4368,541.6562166666666,0.0,558.7013348965727,0.0,598.2427176393521,56.58650097268542,0.0,0.0,0.0,3420.369812840951,56.586500972685485,0.0,0.0,0.0,3420.369812840951
2025-10-05,135,22:30,22:20-22:30,0.4198,577.8766666666667,0.0,542.4845978510888,0.0,1284.7720834265333,706.8954167598667,0.0,0.0,0.0,4056.575687924831,706.8954167598666,0.0,0.0,0.0,4056.575687924831
2025-10-05,136,22:40,22:30-22:40,0.4186,572.1994666666667,0.0,539.7097132244255,0.0,1319.5386479531549,747.3391812864884,0.0,0.0,0.0,4729.180951082671,747.3391812864882,0.0,0.0,0.0,4729.180951082671
2025-10-05,137,22:50,22:40-22:50,0.4241,558.7337166666666,0.0,546.6708963999678,0.0,636.4037150390209,77.66999837235441,0.0,0.0,0.0,4799.08394961779,77.66999837235426,0.0,0.0,0.0,4799.08394961779
2025-10-05,138,23:00,22:50-23:00,0.4237,551.0566666666666,0.0,555.0381164884925,0.0,1239.9823278081149,688.9256611414486,0.0,0.0,0.0,5419.117044645093,688.9256611414482,0.0,0.0,0.0,5419.117044645093
2025-10-05,139,23:10,23:00-23:10,0.4248,534.40685,0.0,562.4852871353347,0.0,621.4866811169403,87.07983111694072,0.0,0.0,0.0,5497.48889265034,87.07983111694034,0.0,0.0,0.0,5497.48889265034
2025-10-05,140,23:20,23:10-23:20,0.424,542.2560333333333,0.0,555.6205508727129,0.0,868.6942657697832,326.43823243644977,0.0,0.0,0.0,5791.283301843145,326.4382324364499,0.0,0.0,0.0,5791.283301843145
2025-10-05,141,23:30,23:20-23:30,0.422,564.2816666666666,0.0,552.5004457897106,0.0,1239.4597366399119,675.1780699732454,0.0,0.0,0.0,6398.943564819066,675.1780699732452,0.0,0.0,0.0,6398.943564819066
2025-10-05,142,23:40,23:30-23:40,0.424,554.3991833333333,0.0,578.3571626985088,0.0,1284.2199976641257,729.8208143307925,0.0,0.0,0.0,7055.782297716779,729.8208143307924,0.0,0.0,0.0,7055.782297716779
2025-10-05,143,23:50,23:40-23:50,0.4271,547.1677,0.0,554.8841592403979,0.0,654.3083098849017,107.1406098849022,0.0,0.0,0.0,7152.208846613191,107.14060988490178,0.0,0.0,0.0,7152.208846613191
2025-10-05,144,0:00+1,23:50-00:00+1,0.4276,563.3183333333333,0.0,491.71221441285206,0.0,663.7943104258502,100.4759770925173,0.0,0.0,0.0,7242.637225996456,100.47597709251693,0.0,0.0,0.0,7242.637225996456
2025-10-06,1,00:10,0:00-0:10,0.4248,586.2514333333334,0.0,580.5681328466478,0.0,1388.8286823785113,802.577249045178,0.0,0.0,0.0,7964.956750137117,802.577249045178,0.0,0.0,0.0,7964.956750137117
2025-10-06,2,00:20,0:10-0:20,0.4245,589.8663833333333,0.0,577.0888537923852,0.0,1410.086353190556,820.2199698572238,0.0,0.0,0.0,8703.154723008618,820.2199698572228,0.0,0.0,0.0,8703.154723008618
2025-10-06,3,00:30,0:20-0:30,0.4269,577.7149999999999,0.0,575.4267073948847,0.0,1266.3896389711717,688.6746389711718,0.0,0.0,0.0,9322.961898082673,688.6746389711718,0.0,0.0,0.0,9322.961898082673
2025-10-06,4,00:40,0:30-0:40,0.4272,576.3714333333332,0.0,573.7250049890733,0.0,593.6121486056406,17.240715272307877,0.0,0.0,0.0,9338.47854182775,17.240715272307398,0.0,0.0,0.0,9338.47854182775
2025-10-06,5,00:50,0:40-0:50,0.4271,578.3368333333333,0.0,580.5635035346372,0.0,662.5249440601027,84.18811072676867,0.0,0.0,0.0,9414.247841481842,84.18811072676942,0.0,0.0,0.0,9414.247841481842
2025-10-06,6,01:00,0:50-1:00,0.4285,576.9516666666666,0.0,596.3491636570508,0.0,630.0525213801858,53.10085471351865,0.0,0.0,0.0,9462.038610724008,53.1008547135192,0.0,0.0,0.0,9462.038610724008
2025-10-06,7,01:10,1:00-1:10,0.4311,571.8758,0.0,608.5006688150875,0.0,657.5805363175475,85.70473631754794,0.0,0.0,0.0,9539.172873409801,85.70473631754749,0.0,0.0,0.0,9539.172873409801
2025-10-06,8,01:20,1:10-1:20,0.4302,550.99975,0.0,597.9777217736677,0.0,648.2244566522457,97.22470665224641,0.0,0.0,0.0,9626.675109396823,97.2247066522458,0.0,0.0,0.0,9626.675109396823
2025-10-06,9,01:30,1:20-1:30,0.4279,539.54,0.0,574.8898905556939,0.0,632.2026602521847,92.66266025218404,0.0,0.0,0.0,9710.071503623789,92.66266025218476,0.0,0.0,0.0,9710.071503623789
2025-10-06,10,01:40,1:30-1:40,0.4312,576.4924333333333,0.0,570.7377674486598,0.0,604.7354577308885,28.24302439755532,0.0,0.0,0.0,9735.490225581589,28.243024397555132,0.0,0.0,0.0,9735.490225581589
2025-10-06,11,01:50,1:40-1:50,0.4333,597.8509166666666,0.0,580.0519733108564,0.0,598.1634792126561,0.3125625459890418,0.0,0.0,0.0,9735.771531872979,0.31256254598940814,0.0,0.0,0.0,9735.771531872979
